id,translation
ID_ABILITY_HULK_BASIC_NAME,Smash
ID_ABILITY_HULK_BASIC_FICTIONAL_DESC,
ID_ABILITY_HULK_SPECIAL_NAME,Rage
ID_ABILITY_HULK_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_HULK_ULTIMATE_NAME,Leap
ID_ABILITY_HULK_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_HULK_PASSIVE_NAME,Always Angry
ID_ABILITY_HULK_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_HUMANTORCH_BASIC_NAME,Hotshot
ID_ABILITY_HUMANTORCH_BASIC_FICTIONAL_DESC,
ID_ABILITY_HUMANTORCH_SPECIAL_NAME,Heating Up
ID_ABILITY_HUMANTORCH_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_HUMANTORCH_ULTIMATE_NAME,Supernova
ID_ABILITY_HUMANTORCH_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_HUMANTORCH_PASSIVE_NAME,Flame On!
ID_ABILITY_HUMANTORCH_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_HYDRADMG_AOE_BASIC_NAME,Flak Grenade
ID_ABILITY_HYDRADMG_AOE_BASIC_FICTIONAL_DESC,
ID_ABILITY_HYDRADMG_AOE_SPECIAL_NAME,Corrosive Grenade
ID_ABILITY_HYDRADMG_AOE_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_HYDRADMG_AOE_PASSIVE_NAME,Hydra Arsenal
ID_ABILITY_HYDRADMG_AOE_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_HYDRADMG_BUFF_BASIC_NAME,Talon Assault Rifle
ID_ABILITY_HYDRADMG_BUFF_BASIC_FICTIONAL_DESC,
ID_ABILITY_HYDRADMG_BUFF_SPECIAL_NAME,Hail of Bullets
ID_ABILITY_HYDRADMG_BUFF_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_HYDRADMG_BUFF_PASSIVE_NAME,For the Cause
ID_ABILITY_HYDRADMG_BUFF_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_HYDRADMG_SINGLE_BASIC_NAME,Marksman Shot
ID_ABILITY_HYDRADMG_SINGLE_BASIC_FICTIONAL_DESC,
ID_ABILITY_HYDRADMG_SINGLE_SPECIAL_NAME,Zero In
ID_ABILITY_HYDRADMG_SINGLE_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_HYDRADMG_SINGLE_PASSIVE_NAME,On Target
ID_ABILITY_HYDRADMG_SINGLE_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_HYDRASUPPORT_HEAL_BASIC_NAME,Talon Pistol
ID_ABILITY_HYDRASUPPORT_HEAL_BASIC_FICTIONAL_DESC,
ID_ABILITY_HYDRASUPPORT_HEAL_SPECIAL_NAME,Test Patient Zero
ID_ABILITY_HYDRASUPPORT_HEAL_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_HYDRASUPPORT_HEAL_PASSIVE_NAME,Experimental Serum
ID_ABILITY_HYDRASUPPORT_HEAL_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_HYDRATANK_TAUNT_BASIC_NAME,Rapid Fire
ID_ABILITY_HYDRATANK_TAUNT_BASIC_FICTIONAL_DESC,
ID_ABILITY_HYDRATANK_TAUNT_SPECIAL_NAME,Alert!
ID_ABILITY_HYDRATANK_TAUNT_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_HYDRATANK_TAUNT_PASSIVE_NAME,Serum Treatment
ID_ABILITY_HYDRATANK_TAUNT_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_INVISIBLEWOMAN_BASIC_NAME,Cosmic Rays
ID_ABILITY_INVISIBLEWOMAN_BASIC_FICTIONAL_DESC,
ID_ABILITY_INVISIBLEWOMAN_SPECIAL_NAME,Bending Light
ID_ABILITY_INVISIBLEWOMAN_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_INVISIBLEWOMAN_ULTIMATE_NAME,Psionic Shields
ID_ABILITY_INVISIBLEWOMAN_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_INVISIBLEWOMAN_PASSIVE_NAME,Hard Light
ID_ABILITY_INVISIBLEWOMAN_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_IRONFIST_BASIC_NAME,Martial Arts
ID_ABILITY_IRONFIST_BASIC_FICTIONAL_DESC,
ID_ABILITY_IRONFIST_SPECIAL_NAME,Inner Peace
ID_ABILITY_IRONFIST_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_IRONFIST_ULTIMATE_NAME,The Iron Fist
ID_ABILITY_IRONFIST_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_IRONFIST_PASSIVE_NAME,Son of K'un-Lun
ID_ABILITY_IRONFIST_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_IRONHEART_BASIC_NAME,Prototype Repulsors
ID_ABILITY_IRONHEART_BASIC_FICTIONAL_DESC,
ID_ABILITY_IRONHEART_SPECIAL_NAME,Deploy Flares
ID_ABILITY_IRONHEART_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_IRONHEART_ULTIMATE_NAME,Heart Breaker
ID_ABILITY_IRONHEART_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_IRONHEART_PASSIVE_NAME,Prodigy
ID_ABILITY_IRONHEART_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_IRONMAN_BASIC_NAME,Repulsor Blast
ID_ABILITY_IRONMAN_BASIC_FICTIONAL_DESC,
ID_ABILITY_IRONMAN_SPECIAL_NAME,Rocket Barrage
ID_ABILITY_IRONMAN_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_IRONMAN_ULTIMATE_NAME,Unibeam
ID_ABILITY_IRONMAN_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_IRONMAN_PASSIVE_NAME,Stark Upgrades
ID_ABILITY_IRONMAN_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_JESSICAJONES_BASIC_NAME,Jaw Breaker
ID_ABILITY_JESSICAJONES_BASIC_FICTIONAL_DESC,
ID_ABILITY_JESSICAJONES_SPECIAL_NAME,Shake it Off
ID_ABILITY_JESSICAJONES_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_JESSICAJONES_ULTIMATE_NAME,Rejection
ID_ABILITY_JESSICAJONES_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_JESSICAJONES_PASSIVE_NAME,Denial
ID_ABILITY_JESSICAJONES_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_JUGGERNAUT_BASIC_NAME,Overwhelming Blow
ID_ABILITY_JUGGERNAUT_BASIC_FICTIONAL_DESC,
ID_ABILITY_JUGGERNAUT_SPECIAL_NAME,Immovable Object
ID_ABILITY_JUGGERNAUT_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_JUGGERNAUT_ULTIMATE_NAME,Crushing Charge
ID_ABILITY_JUGGERNAUT_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_JUGGERNAUT_PASSIVE_NAME,I'm the Juggernaut!
ID_ABILITY_JUGGERNAUT_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_KARNAK_BASIC_NAME,Precise Attack
ID_ABILITY_KARNAK_BASIC_FICTIONAL_DESC,
ID_ABILITY_KARNAK_SPECIAL_NAME,Crippling Blows
ID_ABILITY_KARNAK_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_KARNAK_ULTIMATE_NAME,Pressure Points
ID_ABILITY_KARNAK_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_KARNAK_PASSIVE_NAME,The Magister
ID_ABILITY_KARNAK_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_KILLMONGER_BASIC_NAME,Focus Fire
ID_ABILITY_KILLMONGER_BASIC_FICTIONAL_DESC,
ID_ABILITY_KILLMONGER_SPECIAL_NAME,Full Auto
ID_ABILITY_KILLMONGER_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_KILLMONGER_ULTIMATE_NAME,Battle Frenzy
ID_ABILITY_KILLMONGER_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_KILLMONGER_PASSIVE_NAME,Retribution
ID_ABILITY_KILLMONGER_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_KINGPIN_BASIC_NAME,Batter
ID_ABILITY_KINGPIN_BASIC_FICTIONAL_DESC,
ID_ABILITY_KINGPIN_SPECIAL_NAME,Crime Lord
ID_ABILITY_KINGPIN_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_KINGPIN_ULTIMATE_NAME,Boss's Orders
ID_ABILITY_KINGPIN_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_KINGPIN_PASSIVE_NAME,Mastermind
ID_ABILITY_KINGPIN_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_KORATH_BASIC_NAME,Smart-linked Rifle
ID_ABILITY_KORATH_BASIC_FICTIONAL_DESC,
ID_ABILITY_KORATH_SPECIAL_NAME,Target Lock
ID_ABILITY_KORATH_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_KORATH_ULTIMATE_NAME,Takedown Shot
ID_ABILITY_KORATH_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_KORATH_PASSIVE_NAME,Hot Pursuit
ID_ABILITY_KORATH_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_KREECONTROL_ASSIST_BASIC_NAME,Kree Sidearm
ID_ABILITY_KREECONTROL_ASSIST_BASIC_FICTIONAL_DESC,
ID_ABILITY_KREECONTROL_ASSIST_SPECIAL_NAME,Imperial Decree
ID_ABILITY_KREECONTROL_ASSIST_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_KREECONTROL_ASSIST_PASSIVE_NAME,Loyalist
ID_ABILITY_KREECONTROL_ASSIST_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_KREEDMG_OFFENSE_BASIC_NAME,Energy Blaster
ID_ABILITY_KREEDMG_OFFENSE_BASIC_FICTIONAL_DESC,
ID_ABILITY_KREEDMG_OFFENSE_SPECIAL_NAME,Auto Targeter
ID_ABILITY_KREEDMG_OFFENSE_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_KREEDMG_OFFENSE_PASSIVE_NAME,Integrated Systems
ID_ABILITY_KREEDMG_OFFENSE_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_KREEDMG_SPEED_BASIC_NAME,Predatory Strike
ID_ABILITY_KREEDMG_SPEED_BASIC_FICTIONAL_DESC,
ID_ABILITY_KREEDMG_SPEED_SPECIAL_NAME,Ferocious Pursuit
ID_ABILITY_KREEDMG_SPEED_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_KREEDMG_SPEED_PASSIVE_NAME,Hunter-Killer
ID_ABILITY_KREEDMG_SPEED_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_KREESUPPORT_HOT_BASIC_NAME,Kree Energy Pistol
ID_ABILITY_KREESUPPORT_HOT_BASIC_FICTIONAL_DESC,
ID_ABILITY_KREESUPPORT_HOT_SPECIAL_NAME,Nanomachine Cloud
ID_ABILITY_KREESUPPORT_HOT_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_KREESUPPORT_HOT_PASSIVE_NAME,Zeal
ID_ABILITY_KREESUPPORT_HOT_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_KREETANK_COUNTER_BASIC_NAME,Guardian Blaster
ID_ABILITY_KREETANK_COUNTER_BASIC_FICTIONAL_DESC,
ID_ABILITY_KREETANK_COUNTER_SPECIAL_NAME,Call to Glory
ID_ABILITY_KREETANK_COUNTER_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_KREETANK_COUNTER_PASSIVE_NAME,Royal Guard Armor
ID_ABILITY_KREETANK_COUNTER_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_LOKI_BASIC_NAME,Eldritch Bolt
ID_ABILITY_LOKI_BASIC_FICTIONAL_DESC,
ID_ABILITY_LOKI_SPECIAL_NAME,Mind Control
ID_ABILITY_LOKI_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_LOKI_ULTIMATE_NAME,Mirror Image
ID_ABILITY_LOKI_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_LOKI_PASSIVE_NAME,God of Mischief
ID_ABILITY_LOKI_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_LOKINPC_BASIC_NAME,Eldritch Bolt
ID_ABILITY_LOKINPC_BASIC_FICTIONAL_DESC,
ID_ABILITY_LOKINPC_SPECIAL_NAME,Mind Control
ID_ABILITY_LOKINPC_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_LOKINPC_ULTIMATE_NAME,Mirror Image
ID_ABILITY_LOKINPC_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_LOKINPC_PASSIVE_NAME,God of Mischief
ID_ABILITY_LOKINPC_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_LOKIMINION_BASIC_NAME,Eldritch Bolt
ID_ABILITY_LOKIMINION_BASIC_FICTIONAL_DESC,
ID_ABILITY_LOKIMINION_SPECIAL_NAME,Mind Control
ID_ABILITY_LOKIMINION_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_LOKIMINION_ULTIMATE_NAME,Mirror Image
ID_ABILITY_LOKIMINION_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_LOKIMINION_PASSIVE_NAME,God of Mischief
ID_ABILITY_LOKIMINION_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_LUKECAGE_BASIC_NAME,Beat Up
ID_ABILITY_LUKECAGE_BASIC_FICTIONAL_DESC,
ID_ABILITY_LUKECAGE_SPECIAL_NAME,Bring it On!
ID_ABILITY_LUKECAGE_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_LUKECAGE_ULTIMATE_NAME,Unbreakable
ID_ABILITY_LUKECAGE_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_LUKECAGE_PASSIVE_NAME,Power Man
ID_ABILITY_LUKECAGE_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MAGNETO_BASIC_NAME,Magnetic Force
ID_ABILITY_MAGNETO_BASIC_FICTIONAL_DESC,
ID_ABILITY_MAGNETO_SPECIAL_NAME,Polarized Beam
ID_ABILITY_MAGNETO_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MAGNETO_ULTIMATE_NAME,Magnetic Vortex
ID_ABILITY_MAGNETO_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_MAGNETO_PASSIVE_NAME,Brotherhood of Mutants
ID_ABILITY_MAGNETO_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MANTIS_BASIC_NAME,Sleeeeep
ID_ABILITY_MANTIS_BASIC_FICTIONAL_DESC,
ID_ABILITY_MANTIS_SPECIAL_NAME,Empathy
ID_ABILITY_MANTIS_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MANTIS_ULTIMATE_NAME,Soothe
ID_ABILITY_MANTIS_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_MANTIS_PASSIVE_NAME,Will to Power
ID_ABILITY_MANTIS_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MBAKU_BASIC_NAME,Cudgel Slam
ID_ABILITY_MBAKU_BASIC_FICTIONAL_DESC,
ID_ABILITY_MBAKU_SPECIAL_NAME,Call of the Mountain
ID_ABILITY_MBAKU_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MBAKU_ULTIMATE_NAME,Jabari Avalanche
ID_ABILITY_MBAKU_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_MBAKU_PASSIVE_NAME,Ancestral Might
ID_ABILITY_MBAKU_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MERCDMG_GENERAL_BASIC_NAME,Assault Rifle
ID_ABILITY_MERCDMG_GENERAL_BASIC_FICTIONAL_DESC,
ID_ABILITY_MERCDMG_GENERAL_SPECIAL_NAME,Frag Grenade
ID_ABILITY_MERCDMG_GENERAL_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MERCDMG_GENERAL_PASSIVE_NAME,Tactical Loadout
ID_ABILITY_MERCDMG_GENERAL_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MERCDMG_SINGLE_BASIC_NAME,Sniper Shot
ID_ABILITY_MERCDMG_SINGLE_BASIC_FICTIONAL_DESC,
ID_ABILITY_MERCDMG_SINGLE_SPECIAL_NAME,Steady Aim
ID_ABILITY_MERCDMG_SINGLE_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MERCDMG_SINGLE_PASSIVE_NAME,High Velocity
ID_ABILITY_MERCDMG_SINGLE_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MERCSUPPORT_BUFFS_BASIC_NAME,Cover Fire
ID_ABILITY_MERCSUPPORT_BUFFS_BASIC_FICTIONAL_DESC,
ID_ABILITY_MERCSUPPORT_BUFFS_SPECIAL_NAME,Call the Shots
ID_ABILITY_MERCSUPPORT_BUFFS_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MERCSUPPORT_BUFFS_PASSIVE_NAME,Squad Coherency
ID_ABILITY_MERCSUPPORT_BUFFS_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MERCTANK_DEBUFF_BASIC_NAME,Combat Pistol
ID_ABILITY_MERCTANK_DEBUFF_BASIC_FICTIONAL_DESC,
ID_ABILITY_MERCTANK_DEBUFF_SPECIAL_NAME,Rampart
ID_ABILITY_MERCTANK_DEBUFF_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MERCTANK_DEBUFF_PASSIVE_NAME,Riot Suppression
ID_ABILITY_MERCTANK_DEBUFF_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MERCTANK_TAUNT_BASIC_NAME,Burst Fire
ID_ABILITY_MERCTANK_TAUNT_BASIC_FICTIONAL_DESC,
ID_ABILITY_MERCTANK_TAUNT_SPECIAL_NAME,Bodyguard
ID_ABILITY_MERCTANK_TAUNT_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MINERVA_BASIC_NAME,Bio-Weapon
ID_ABILITY_MINERVA_BASIC_FICTIONAL_DESC,
ID_ABILITY_MINERVA_SPECIAL_NAME,Genetic Reconstruction
ID_ABILITY_MINERVA_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MINERVA_ULTIMATE_NAME,Mass Phlebotomy
ID_ABILITY_MINERVA_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_MINERVA_PASSIVE_NAME,Kree Nanotech
ID_ABILITY_MINERVA_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MRFANTASTIC_BASIC_NAME,Tensile Strength
ID_ABILITY_MRFANTASTIC_BASIC_FICTIONAL_DESC,
ID_ABILITY_MRFANTASTIC_SPECIAL_NAME,Entangle
ID_ABILITY_MRFANTASTIC_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MRFANTASTIC_ULTIMATE_NAME,Orbital Assault
ID_ABILITY_MRFANTASTIC_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_MRFANTASTIC_PASSIVE_NAME,For Science!
ID_ABILITY_MRFANTASTIC_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MRSINISTER_BASIC_NAME,Psionic Beam
ID_ABILITY_MRSINISTER_BASIC_FICTIONAL_DESC,
ID_ABILITY_MRSINISTER_SPECIAL_NAME,Gene Therapy
ID_ABILITY_MRSINISTER_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MRSINISTER_ULTIMATE_NAME,Clone
ID_ABILITY_MRSINISTER_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_MRSINISTER_PASSIVE_NAME,Mutant Geneticist
ID_ABILITY_MRSINISTER_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MSMARVEL_BASIC_NAME,Big Bash
ID_ABILITY_MSMARVEL_BASIC_FICTIONAL_DESC,
ID_ABILITY_MSMARVEL_SPECIAL_NAME,Rejuvenate
ID_ABILITY_MSMARVEL_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MSMARVEL_ULTIMATE_NAME,Embiggen
ID_ABILITY_MSMARVEL_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_MSMARVEL_PASSIVE_NAME,Fangirl
ID_ABILITY_MSMARVEL_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MYSTERIO_BASIC_NAME,The Ol' One-Two
ID_ABILITY_MYSTERIO_BASIC_FICTIONAL_DESC,
ID_ABILITY_MYSTERIO_SPECIAL_NAME,Master of Illusion
ID_ABILITY_MYSTERIO_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MYSTERIO_ULTIMATE_NAME,Smoke and Mirrors
ID_ABILITY_MYSTERIO_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_MYSTERIO_PASSIVE_NAME,Grand Masquerade
ID_ABILITY_MYSTERIO_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MYSTERIOMINION_BASIC_NAME,The Ol' One-Two
ID_ABILITY_MYSTERIOMINION_BASIC_FICTIONAL_DESC,
ID_ABILITY_MYSTERIOMINION_SPECIAL_NAME,Master of Illusion
ID_ABILITY_MYSTERIOMINION_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MYSTERIOMINION_ULTIMATE_NAME,Smoke and Mirrors
ID_ABILITY_MYSTERIOMINION_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_MYSTERIOMINION_PASSIVE_NAME,Grand Masquerade
ID_ABILITY_MYSTERIOMINION_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_MYSTIQUE_BASIC_NAME,Mimic Strike
ID_ABILITY_MYSTIQUE_BASIC_FICTIONAL_DESC,
ID_ABILITY_MYSTIQUE_SPECIAL_NAME,Infiltrate
ID_ABILITY_MYSTIQUE_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_MYSTIQUE_ULTIMATE_NAME,Shapeshifter
ID_ABILITY_MYSTIQUE_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_MYSTIQUE_PASSIVE_NAME,Subterfuge
ID_ABILITY_MYSTIQUE_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_NAMOR_BASIC_NAME,Neptune's Trident
ID_ABILITY_NAMOR_BASIC_FICTIONAL_DESC,
ID_ABILITY_NAMOR_SPECIAL_NAME,Tidal Wave
ID_ABILITY_NAMOR_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_NAMOR_ULTIMATE_NAME,Giganto
ID_ABILITY_NAMOR_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_NAMOR_PASSIVE_NAME,Imperius Rex
ID_ABILITY_NAMOR_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_NEBULA_BASIC_NAME,Relentless Pursuit
ID_ABILITY_NEBULA_BASIC_FICTIONAL_DESC,
ID_ABILITY_NEBULA_SPECIAL_NAME,Challenging Foe
ID_ABILITY_NEBULA_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_NEBULA_ULTIMATE_NAME,Mayhem
ID_ABILITY_NEBULA_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_NEBULA_PASSIVE_NAME,Exploit Weakness
ID_ABILITY_NEBULA_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_NEGASONIC_BASIC_NAME,Energy Blasts
ID_ABILITY_NEGASONIC_BASIC_FICTIONAL_DESC,
ID_ABILITY_NEGASONIC_SPECIAL_NAME,Particle Charge
ID_ABILITY_NEGASONIC_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_NEGASONIC_ULTIMATE_NAME,Warhead
ID_ABILITY_NEGASONIC_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_NEGASONIC_PASSIVE_NAME,Ticking Timebomb
ID_ABILITY_NEGASONIC_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_NICKFURY_BASIC_NAME,Custom I.C.E.R.
ID_ABILITY_NICKFURY_BASIC_FICTIONAL_DESC,
ID_ABILITY_NICKFURY_SPECIAL_NAME,Rally
ID_ABILITY_NICKFURY_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_NICKFURY_ULTIMATE_NAME,Reinforcements
ID_ABILITY_NICKFURY_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_NICKFURY_PASSIVE_NAME,Director of S.H.I.E.L.D.
ID_ABILITY_NICKFURY_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_NIGHTNURSE_BASIC_NAME,Self Defense
ID_ABILITY_NIGHTNURSE_BASIC_FICTIONAL_DESC,
ID_ABILITY_NIGHTNURSE_SPECIAL_NAME,First Aid
ID_ABILITY_NIGHTNURSE_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_NIGHTNURSE_ULTIMATE_NAME,Urgent Care
ID_ABILITY_NIGHTNURSE_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_NIGHTNURSE_PASSIVE_NAME,Triage
ID_ABILITY_NIGHTNURSE_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_NOBU_BASIC_NAME,Shadow Strike
ID_ABILITY_NOBU_BASIC_FICTIONAL_DESC,
ID_ABILITY_NOBU_SPECIAL_NAME,Unseen Army
ID_ABILITY_NOBU_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_NOBU_ULTIMATE_NAME,Ready the Trap
ID_ABILITY_NOBU_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_NOBU_PASSIVE_NAME,Secrets of Death
ID_ABILITY_OKOYE_BASIC_NAME,Spear Strike
ID_ABILITY_OKOYE_BASIC_FICTIONAL_DESC,
ID_ABILITY_OKOYE_SPECIAL_NAME,Precision Strike
ID_ABILITY_OKOYE_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_OKOYE_ULTIMATE_NAME,Aerial Impalement
ID_ABILITY_OKOYE_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_OKOYE_PASSIVE_NAME,Dora Milaje
ID_ABILITY_OKOYE_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_NOBU_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_PHOENIX_BASIC_NAME,Psychic Blast
ID_ABILITY_PHOENIX_BASIC_FICTIONAL_DESC,
ID_ABILITY_PHOENIX_SPECIAL_NAME,Bestow Light
ID_ABILITY_PHOENIX_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_PHOENIX_ULTIMATE_NAME,Phoenix Force
ID_ABILITY_PHOENIX_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_PHOENIX_PASSIVE_NAME,Phoenix Rising
ID_ABILITY_PHOENIX_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_DARKPHOENIX_BASIC_NAME,Immolation
ID_ABILITY_DARKPHOENIX_BASIC_FICTIONAL_DESC,
ID_ABILITY_DARKPHOENIX_SPECIAL_NAME,Vitality Drain
ID_ABILITY_DARKPHOENIX_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_DARKPHOENIX_ULTIMATE_NAME,Phoenix Unleashed
ID_ABILITY_DARKPHOENIX_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_DARKPHOENIX_PASSIVE_NAME,From the Ashes
ID_ABILITY_DARKPHOENIX_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_PROXIMAMIDNIGHT_BASIC_NAME,Starless Strike
ID_ABILITY_PROXIMAMIDNIGHT_BASIC_FICTIONAL_DESC,
ID_ABILITY_PROXIMAMIDNIGHT_SPECIAL_NAME,Star Throw
ID_ABILITY_PROXIMAMIDNIGHT_SPECIAL_FICTIONAL_DESC,
ID_ABILITY_PROXIMAMIDNIGHT_ULTIMATE_NAME,Last Light
ID_ABILITY_PROXIMAMIDNIGHT_ULTIMATE_FICTIONAL_DESC,
ID_ABILITY_PROXIMAMIDNIGHT_PASSIVE_NAME,Embrace the Void
ID_ABILITY_PROXIMAMIDNIGHT_PASSIVE_FICTIONAL_DESC,
ID_ABILITY_PSYLOCKE_BASIC_NAME,Psi Knife
