id,translation
ID_GACHA_CRATE_FCO_CYCLOPS_SPECIAL_TOKEN_DESCRIPTION,Collect X-Leader Orb Fragments to earn a X-Leader Orb.
ID_OF_NA_CYCLOPS_FCO,X-Leader Orb Offer
ID_OF_DE_CYCLOPS_FCO_OFFER_2SU,"Recruit a <color=#fff568>2-star Cyclops</color> with this offer! Each orb has a chance to earn up to 180 shards. Coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_FCO_OFFER_3SU,"Recruit a <color=#fff568>3-star Cyclops</color> with this offer! Each orb has a chance to earn up to 180 shards. Coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_FCO_OFFER_2O,"Save on <color=#fff568>2 X-Leader Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Cyclops shards</color>. Coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_FCO_OFFER_4O,"Save on <color=#fff568>4 X-Leader Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Cyclops shards</color>. Coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_FCO_OFFER_5O,"Save on <color=#fff568>5 X-Leader Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Cyclops shards</color>. Coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_FCO_OFFER_6O,"Save on <color=#fff568>6 X-Leader Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Cyclops shards</color>. Coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_FCO_OFFER_8O,"Save on <color=#fff568>8 X-Leader Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Cyclops shards</color>. Coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_FCO_OFFER_10O,"Save on <color=#fff568>10 X-Leader Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Cyclops shards</color>. Coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_NA_CYCLOPS_ABILITY_OFFER_1,Cyclops: Ability
ID_OF_DE_CYCLOPS_ABILITY_OFFER_50,Get this amazing bundle and power up Cyclops. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_CYCLOPS_GEAR_OFFER_1,Cyclops: Gear
ID_OF_DE_CYCLOPS_GEAR_OFFER_50,Get this amazing bundle and gear up Cyclops. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_CYCLOPS_GOLD_OFFER_1,Cyclops: Gold
ID_OF_DE_CYCLOPS_GOLD_OFFER_50,Get this amazing bundle and level up Cyclops. Get over <color=#fff568>40%</color> off when you buy now!
ID_OF_NA_CYCLOPS_TRAINING_OFFER_1,Cyclops: Training
ID_OF_DE_CYCLOPS_TRAINING_OFFER_40,Get this amazing bundle and level up Cyclops. Get over <color=#fff568>40%</color> off when you buy now!
ID_OF_NA_CYCLOPS_OFFER_1,The X-Leader Offer
ID_OF_DE_CYCLOPS_OFFER_2S,"Recruit a <color=#fff568>2-star Cyclops</color> with this offer! Coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_OFFER_3S,"Recruit a <color=#fff568>3-star Cyclops</color> with this offer! Coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_OFFER_VAR,"Get <color=#fff568>{var1} Cyclops shards</color> and use him to coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_OFFER_20,"Get <color=#fff568>20 Cyclops shards</color> and use him to coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_OFFER_35,"Get <color=#fff568>35 Cyclops shards</color> and use him to coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_OFFER_50,"Get <color=#fff568>50 Cyclops shards</color> and use him to coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_OFFER_55,"Get <color=#fff568>55 Cyclops shards</color> and use him to coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_OFFER_75,"Get <color=#fff568>75 Cyclops shards</color> and use him to coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_OFFER_125,"Get <color=#fff568>125 Cyclops shards</color> and use him to coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_OF_DE_CYCLOPS_OFFER_150,"Get <color=#fff568>150 Cyclops shards</color> and use him to coordinate ally attacks around Taunters, apply Slow, and unleash a massive area of effect attack."
ID_GACHA_CRATE_FCO_DAREDEVIL_SPECIAL_NAME,Man Without Fear Orb
ID_GACHA_CRATE_FCO_DAREDEVIL_SPECIAL_DESCRIPTION,Get up to 180 Daredevil shards
ID_GACHA_CRATE_FCO_DAREDEVIL_SPECIAL_TOKEN_NAME,Man Without Fear Orb Fragments
ID_GACHA_CRATE_FCO_DAREDEVIL_SPECIAL_TOKEN_DESCRIPTION,Collect Man Without Fear Orb Fragments to earn a Man Without Fear Orb.
ID_OF_NA_DAREDEVIL_OFFER,Dark Devil Offer
ID_OF_DE_DAREDEVIL_OFFER,Grab <color=#fff568>100 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_25,Grab <color=#fff568>25 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_45,Grab <color=#fff568>45 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_50,Grab <color=#fff568>50 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_70,Grab <color=#fff568>70 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_100,Grab <color=#fff568>100 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_150,Grab <color=#fff568>150 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_20,Grab <color=#fff568>20 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_35,Grab <color=#fff568>35 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_55,Grab <color=#fff568>55 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_75,Grab <color=#fff568>75 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_OF_DE_DAREDEVIL_OFFER_125,Grab <color=#fff568>125 Daredevil shards</color> with this special offer! Enhance your City team with this Brawler adept at aggressive chain attacks and counters.
ID_GACHA_CRATE_FCO_DARKSORCERERS_450HC_NAME,Dark Sorcerers Orb
ID_GACHA_CRATE_FCO_DARKSORCERERS_450HC_DESCRIPTION,Get up to 145 character shards
ID_GACHA_CRATE_FCO_DARKSORCERERS_450HC_TOKEN_NAME,Dark Sorcerers Orb Fragments
ID_GACHA_CRATE_FCO_DARKSORCERERS_450HC_TOKEN_DESCRIPTION,Collect Dark Sorcerers Orb Fragments to earn a Dark Sorcerers Orb.
ID_OF_NA_LE_DARKSORCERERS_ORB,Dark Sorcerers Orb
ID_OF_DE_LE_DARKSORCERERS_OFFER_2O,Save on <color=#fff568>2 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_3O,Save on <color=#fff568>3 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_4O,Save on <color=#fff568>4 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_5O,Save on <color=#fff568>5 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_6O,Save on <color=#fff568>6 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_7O,Save on <color=#fff568>7 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_8O,Save on <color=#fff568>8 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_10O,Save on <color=#fff568>10 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_12O,Save on <color=#fff568>12 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_14O,Save on <color=#fff568>14 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_15O,Save on <color=#fff568>15 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_OF_DE_LE_DARKSORCERERS_OFFER_16O,Save on <color=#fff568>16 Dark Sorcerers Orbs</color> and strengthen your team to recruit Phoenix!
ID_GACHA_CRATE_FCO_DEADPOOL_SPECIAL_NAME,Merc with a Mouth Orb
ID_GACHA_CRATE_FCO_DEADPOOL_SPECIAL_DESCRIPTION,Get up to 180 Deadpool shards
ID_GACHA_CRATE_FCO_DEADPOOL_SPECIAL_TOKEN_NAME,Merc with a Mouth Orb Fragments
ID_GACHA_CRATE_FCO_DEADPOOL_SPECIAL_TOKEN_DESCRIPTION,Collect Merc with a Mouth Orb Fragments to earn a Merc with a Mouth Orb.
ID_OF_NA_DEADPOOL_OFFER_6,Shooty McStabface Offer
ID_OF_DE_DEADPOOL_OFFER_3S,This <color=#fff568>3-star Deadpool</color> excels at ignoring taunt and wiping out weakened opponents. Mister Tightpants also shirks off negative effects and revives regularly too!
ID_OF_DE_DEADPOOL_OFFER_20,Get <color=#fff568>20 Deadpool shards</color> and excel at ignoring taunts and wiping out weakened opponents. Mister Tightpants also shirks off negative effects and revives regularly too!
ID_OF_DE_DEADPOOL_OFFER_35,Get <color=#fff568>35 Deadpool shards</color> and excel at ignoring taunts and wiping out weakened opponents. Mister Tightpants also shirks off negative effects and revives regularly too!
ID_OF_DE_DEADPOOL_OFFER_45,Get <color=#fff568>45 Deadpool shards</color> and excel at ignoring taunts and wiping out weakened opponents. Mister Tightpants also shirks off negative effects and revives regularly too!
ID_OF_DE_DEADPOOL_OFFER_50,Get <color=#fff568>50 Deadpool shards</color> and excel at ignoring taunts and wiping out weakened opponents. Mister Tightpants also shirks off negative effects and revives regularly too!
ID_OF_DE_DEADPOOL_OFFER_55,Get <color=#fff568>55 Deadpool shards</color> and excel at ignoring taunts and wiping out weakened opponents. Mister Tightpants also shirks off negative effects and revives regularly too!
ID_OF_DE_DEADPOOL_OFFER_75,Get <color=#fff568>75 Deadpool shards</color> and excel at ignoring taunts and wiping out weakened opponents. Mister Tightpants also shirks off negative effects and revives regularly too!
ID_OF_DE_DEADPOOL_OFFER_125,Get <color=#fff568>125 Deadpool shards</color> and excel at ignoring taunts and wiping out weakened opponents. Mister Tightpants also shirks off negative effects and revives regularly too!
ID_OF_DE_DEADPOOL_OFFER_150,Get <color=#fff568>150 Deadpool shards</color> and excel at ignoring taunts and wiping out weakened opponents. Mister Tightpants also shirks off negative effects and revives regularly too!
ID_OF_NA_GEAR_DEADPOOL_OFFER_1,Deadpool Gear Bundle
ID_OF_DE_GEAR_DEADPOOL_OFFER_1,Power up Deadpool with this amazing deal! Take him to level 15 and equip his origin gear with this offer.
ID_GACHA_CRATE_FCO_DOCTORSTRANGE_SPECIAL_NAME,Sorcerer Supreme Orb
ID_GACHA_CRATE_FCO_DOCTORSTRANGE_SPECIAL_DESCRIPTION,Get up to 180 Doctor Strange shards
ID_GACHA_CRATE_FCO_DOCTORSTRANGE_SPECIAL_TOKEN_NAME,Sorcerer Supreme Orb Fragments
ID_GACHA_CRATE_FCO_DOCTORSTRANGE_SPECIAL_TOKEN_DESCRIPTION,Collect Sorcerer Supreme Orb Fragments to earn a Sorcerer Supreme Orb.
ID_GACHA_CRATE_FCO_DOCTORSTRANGE_375HC_145JP_NAME,Sorcerer Supreme Orb
ID_GACHA_CRATE_FCO_DOCTORSTRANGE_375HC_145JP_DESCRIPTION,Get up to 145 Doctor Strange shards
ID_GACHA_CRATE_FCO_DOCTORSTRANGE_375HC_145JP_TOKEN_NAME,Sorcerer Supreme Orb Fragments
ID_GACHA_CRATE_FCO_DOCTORSTRANGE_375HC_145JP_TOKEN_DESCRIPTION,Collect Sorcerer Supreme Orb Fragments to earn a Sorcerer Supreme Orb.
ID_OF_NA_DRSTRANGE_OFFER_1,Sorcerer Supreme Offer
ID_OF_DE_DRSTRANGE_OFFER_1,Gain the upper hand with this <color=#fff568>3-star Doctor Strange</color> offer; use his ability to flip positive effects and revive fallen teammates.
ID_OF_DE_DRSTRANGE_OFFER_20,Gain the upper hand with this offer for <color=#fff568>20 Doctor Strange shards</color>; use his ability to flip positive effects and revive fallen teammates.
ID_OF_DE_DRSTRANGE_OFFER_35,Gain the upper hand with this offer for <color=#fff568>35 Doctor Strange shards</color>; use his ability to flip positive effects and revive fallen teammates.
ID_OF_DE_DRSTRANGE_OFFER_45,Gain the upper hand with this offer for <color=#fff568>45 Doctor Strange shards</color>; use his ability to flip positive effects and revive fallen teammates.
ID_OF_DE_DRSTRANGE_OFFER_50,Gain the upper hand with this offer for <color=#fff568>50 Doctor Strange shards</color>; use his ability to flip positive effects and revive fallen teammates.
ID_OF_DE_DRSTRANGE_OFFER_55,Gain the upper hand with this offer for <color=#fff568>55 Doctor Strange shards</color>; use his ability to flip positive effects and revive fallen teammates.
ID_OF_DE_DRSTRANGE_OFFER_75,Gain the upper hand with this offer for <color=#fff568>75 Doctor Strange shards</color>; use his ability to flip positive effects and revive fallen teammates.
ID_OF_DE_DRSTRANGE_OFFER_125,Gain the upper hand with this offer for <color=#fff568>125 Doctor Strange shards</color>; use his ability to flip positive effects and revive fallen teammates.
ID_OF_DE_DRSTRANGE_OFFER_150,Gain the upper hand with this offer for <color=#fff568>150 Doctor Strange shards</color>; use his ability to flip positive effects and revive fallen teammates.
ID_GACHA_CRATE_FCO_DOMINO_SPECIAL_NAME,Lady Luck Orb
ID_GACHA_CRATE_FCO_DOMINO_SPECIAL_DESCRIPTION,Get up to 180 Domino shards
ID_GACHA_CRATE_FCO_DOMINO_SPECIAL_TOKEN_NAME,Lady Luck Orb Fragments
ID_GACHA_CRATE_FCO_DOMINO_SPECIAL_TOKEN_DESCRIPTION,Collect Lady Luck Orb Fragments to earn a Lady Luck Orb.
ID_OF_NA_DOMINO_OFFER_1,Lady Luck Offer
ID_OF_DE_DOMINO_OFFER_UNLOCK_VAR,"Recruit a <color=#fff568>{var1}-star Domino</color> with this offer! Synergize with Deadpool, and get a high chance to grant Evade to each X-Force ally on their turn."
ID_OF_DE_DOMINO_OFFER_SHARD_VAR,"Get <color=#fff568>{var1} Domino shards</color> and use her to synergize with Deadpool, and get a high chance to grant Evade to each X-Force ally on their turn."
ID_OF_DE_DOMINO_ORB_VAR,"Save on <color=#fff568>{var1} Lady Luck Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Domino shards</color>. Synergize with Deadpool, and get a high chance to grant Evade to each X-Force ally on their turn."
ID_OF_NA_DOMINO_ABILITY_OFFER_1,Domino: Ability
ID_OF_DE_DOMINO_ABILITY_OFFER_50,Get this amazing bundle and power up Domino. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_DOMINO_GEAR_OFFER_1,Domino: Gear
ID_OF_DE_DOMINO_GEAR_OFFER_50,Get this amazing bundle and gear up Domino. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_DOMINO_GOLD_OFFER_1,Domino: Gold
ID_OF_DE_DOMINO_GOLD_OFFER_50,Get this amazing bundle and level up Domino. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_DOMINO_TRAINING_OFFER_1,Domino: Training
ID_OF_DE_DOMINO_TRAINING_OFFER_40,Get this amazing bundle and level up Domino. Get over <color=#fff568>40%</color> off when you buy now!
ID_GACHA_CRATE_FCO_DRAX_SPECIAL_NAME,Destroyer Orb
ID_GACHA_CRATE_FCO_DRAX_SPECIAL_DESCRIPTION,Get up to 180 Drax shards
ID_GACHA_CRATE_FCO_DRAX_SPECIAL_TOKEN_NAME,Destroyer Orb Fragments
ID_GACHA_CRATE_FCO_DRAX_SPECIAL_TOKEN_DESCRIPTION,Collect Destroyer Orb Fragments to earn a Destroyer Orb.
ID_OF_DE_DRAX_OFFER_25,Help boost your squad with this opportunity to get <color=#fff568>25 Drax shards</color>! Stay alive by using his Drain attacks and Taunt.
ID_OF_DE_DRAX_OFFER_45,Help boost your squad with this opportunity to get <color=#fff568>45 Drax shards</color>! Stay alive by using his Drain attacks and Taunt.
ID_OF_DE_DRAX_OFFER_50,Help boost your squad with this opportunity to get <color=#fff568>50 Drax shards</color>! Stay alive by using his Drain attacks and Taunt.
ID_OF_DE_DRAX_OFFER_70,Help boost your squad with this opportunity to get <color=#fff568>70 Drax shards</color>! Stay alive by using his Drain attacks and Taunt.
ID_OF_DE_DRAX_OFFER_75,Help boost your squad with this opportunity to get <color=#fff568>75 Drax shards</color>! Stay alive by using his Drain attacks and Taunt.
ID_OF_DE_DRAX_OFFER_100,Help boost your squad with this opportunity to get <color=#fff568>100 Drax shards</color>! Stay alive by using his Drain attacks and Taunt.
ID_OF_DE_DRAX_OFFER_150,Help boost your squad with this opportunity to get <color=#fff568>150 Drax shards</color>! Stay alive by using his Drain attacks and Taunt.
ID_OF_DE_DRAX_OFFER_125,Help boost your squad with this opportunity to get <color=#fff568>125 Drax shards</color>! Stay alive by using his Drain attacks and Taunt.
ID_GACHA_CRATE_FCO_ELECTRO_SPECIAL_NAME,Bright Persona Orb
ID_GACHA_CRATE_FCO_ELECTRO_SPECIAL_DESCRIPTION,Get up to 180 Electro shards
ID_GACHA_CRATE_FCO_ELECTRO_SPECIAL_TOKEN_NAME,Bright Persona Orb Fragments
ID_GACHA_CRATE_FCO_ELECTRO_SPECIAL_TOKEN_DESCRIPTION,Collect Bright Persona Orb Fragments to earn a Bright Persona Orb.
ID_OF_NA_ELECTRO_FCO,Bright Persona Orb
ID_OF_DE_ELECTRO_FCO_OFFER_VAR_SU,"Recruit a <color=#fff568>{var1}-star Electro</color> with this offer! Each orb has a chance to earn up to 180 shards. Electrify battles with big damage, a Charged attack-all Passive Ability, and Bonus Attacks."
ID_OF_DE_ELECTRO_FCO_OFFER_VAR_O,"Save on <color=#fff568>{var1} Bright Persona Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Electro shards</color>. Electrify battles with big damage, a Charged attack-all Passive Ability, and Bonus Attacks."
ID_OF_NA_ELECTRO_ABILITY_OFFER_1,Electro: Ability
ID_OF_DE_ELECTRO_ABILITY_OFFER_50,Get this amazing bundle and power up Electro. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_ELECTRO_GEAR_OFFER_1,Electro: Gear
ID_OF_DE_ELECTRO_GEAR_OFFER_50,Get this amazing bundle and gear up Electro. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_ELECTRO_GOLD_OFFER_1,Electro: Gold
ID_OF_DE_ELECTRO_GOLD_OFFER_50,Get this amazing bundle and level up Electro. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_ELECTRO_TRAINING_OFFER_1,Electro: Training
ID_OF_DE_ELECTRO_TRAINING_OFFER_40,Get this amazing bundle and level up Electro. Get over <color=#fff568>40%</color> off when you buy now!
ID_OF_NA_ELECTRO_OFFER_1,Bright Persona Offer
ID_OF_DE_ELECTRO_OFFER_VAR_S,"Recruit a <color=#fff568>{var1}-star Electro</color> with this offer! Electrify battles with big damage, a Charged attack-all Passive Ability, and Bonus Attacks."
ID_OF_DE_ELECTRO_OFFER_VAR,"Get <color=#fff568>{var1} Electro shards</color> and use her to electrify battles with big damage, a Charged attack-all Passive Ability, and Bonus Attacks."
ID_GACHA_CRATE_FCO_ELEKTRA_SPECIAL_NAME,Master Assassin Orb
ID_GACHA_CRATE_FCO_ELEKTRA_SPECIAL_DESCRIPTION,Get up to 180 Elektra shards
ID_GACHA_CRATE_FCO_ELEKTRA_SPECIAL_TOKEN_NAME,Master Assassin Orb Fragments
ID_GACHA_CRATE_FCO_ELEKTRA_SPECIAL_TOKEN_DESCRIPTION,Collect Master Assassin Orb Fragments to earn a Master Assassin Orb.
ID_OF_NA_ELEKTRA_OFFER_1,Stealth Assassin Offer
ID_OF_DE_ELEKTRA_OFFER_20,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>20 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_OF_DE_ELEKTRA_OFFER_25,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>25 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_OF_DE_ELEKTRA_OFFER_35,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>35 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_OF_DE_ELEKTRA_OFFER_45,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>45 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_OF_DE_ELEKTRA_OFFER_50,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>50 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_OF_DE_ELEKTRA_OFFER_55,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>55 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_OF_DE_ELEKTRA_OFFER_70,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>70 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_OF_DE_ELEKTRA_OFFER_75,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>75 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_OF_DE_ELEKTRA_OFFER_100,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>100 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_OF_DE_ELEKTRA_OFFER_125,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>125 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_OF_DE_ELEKTRA_OFFER_150,"Upgrade <color=#fff568>Elektra</color>with this <color=#fff568>150 shard</color> special offer. Use her special to remove positive effects and gain stealth, then finish enemies off with her ultimate attack."
ID_GACHA_CRATE_FCO_ELSA_SPECIAL_NAME,Monster Hunter Orb
ID_GACHA_CRATE_FCO_ELSA_SPECIAL_DESCRIPTION,Get up to 180 Elsa Bloodstone shards
ID_GACHA_CRATE_FCO_ELSA_SPECIAL_TOKEN_NAME,Monster Hunter Orb Fragments
ID_GACHA_CRATE_FCO_ELSA_SPECIAL_TOKEN_DESCRIPTION,Collect Monster Hunter Orb Fragments to earn a Monster Hunter Orb.
ID_OF_NA_ELSA_FCO,Monster Hunter Orb Offer
ID_OF_DE_ELSA_FCO_OFFER_2SU,Recruit a <color=#fff568>2-star Elsa Bloodstone</color> with this offer! Each orb has a chance to earn up to 180 shards. Finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_DE_ELSA_FCO_OFFER_3SU,Recruit a <color=#fff568>3-star Elsa Bloodstone</color> with this offer! Each orb has a chance to earn up to 180 shards. Finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_DE_ELSA_FCO_OFFER_2O,Save on <color=#fff568>2 Monster Hunter Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Elsa Bloodstone shards</color>. Finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_DE_ELSA_FCO_OFFER_4O,Save on <color=#fff568>4 Monster Hunter Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Elsa Bloodstone shards</color>. Finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_DE_ELSA_FCO_OFFER_5O,Save on <color=#fff568>5 Monster Hunter Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Elsa Bloodstone shards</color>. Finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_DE_ELSA_FCO_OFFER_6O,Save on <color=#fff568>6 Monster Hunter Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Elsa Bloodstone shards</color>. Finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_DE_ELSA_FCO_OFFER_8O,Save on <color=#fff568>8 Monster Hunter Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Elsa Bloodstone shards</color>. Finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_DE_ELSA_FCO_OFFER_10O,Save on <color=#fff568>10 Monster Hunter Orbs</color> with this offer! Each orb has a chance to earn <color=#fff568>up to 180 Elsa Bloodstone shards</color>. Finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_NA_ELSA_ABILITY_OFFER_1,Elsa Bloodstone: Ability
ID_OF_DE_ELSA_ABILITY_OFFER_50,Get this amazing bundle and power up Elsa Bloodstone. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_ELSA_GEAR_OFFER_1,Elsa Bloodstone: Gear
ID_OF_DE_ELSA_GEAR_OFFER_50,Get this amazing bundle and gear up Elsa Bloodstone. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_NA_ELSA_GOLD_OFFER_1,Elsa Bloodstone: Gold
ID_OF_DE_ELSA_GOLD_OFFER_50,Get this amazing bundle and level up Elsa Bloodstone. Get over <color=#fff568>40%</color> off when you buy now!
ID_OF_NA_ELSA_TRAINING_OFFER_1,Elsa Bloodstone: Training
ID_OF_DE_ELSA_TRAINING_OFFER_40,Get this amazing bundle and level up Elsa Bloodstone. Get over <color=#fff568>40%</color> off when you buy now!
ID_OF_NA_ELSA_OFFER_1,Monster Hunter Offer
ID_OF_DE_ELSA_OFFER_2S,Recruit a <color=#fff568>2-star Elsa Bloodstone</color> with this offer! Finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_DE_ELSA_OFFER_3S,Recruit a <color=#fff568>3-star Elsa Bloodstone</color> with this offer! Finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_DE_ELSA_OFFER_20,Get <color=#fff568>20 Elsa Bloodstone shards</color> and use her to finish off injured enemies and attack enemies again when she or her allies miss an attack!
ID_OF_DE_ELSA_OFFER_35,Get <color=#fff568>35 Elsa Bloodstone shards</color> and use her to finish off injured enemies and attack enemies again when she or her allies miss an attack!
