id,translation
ID_ME_LM_WARMACHINE_ROLLOUT,Earn various milestone rewards by powering up War Machine:\n\nUnlock the character\nLevel up the character\nIncrease Gear Tiers\nIncrease Star Rank
ID_ME_SM_WARMACHINE_ROLLOUT,Earn points by powering up War Machine
ID_ME_NA_WARMACHINE_ROLLOUT,Introducing War Machine
ID_ME_SD_WARMACHINE_ROLLOUT,Power Up War Machine
ID_ME_S1_CHIMI_BLITZ,Win a BLITZ Battle
ID_ME_S2_CHIMI_BLITZ,Win a BLITZ Battle with Deadpool
ID_ME_S3_CHIMI_BLITZ,Win a BLITZ Battle with Spider-Man (Miles)
ID_ME_S4_CHIMI_BLITZ,Win a BLITZ Battle with 6-star Deadpool
ID_ME_S5_CHIMI_BLITZ,Win a BLITZ Battle with 6-star Spider-Man (Miles)
ID_ME_S6_CHIMI_BLITZ,Complete a Daily Objective
ID_ME_S7_CHIMI_BLITZ,Complete All Daily Objectives
ID_ME_LM1_CHIMI_BLITZ,Win in Blitz to earn points.\nEarn maximum points when you win with Deadpool and/or Spider-Man (Miles).
ID_ME_LM2_CHIMI_BLITZ,Win in Blitz to earn points.\nEarn maximum points when you win with 6-star Deadpool and/or 6-star Spider-Man (Miles).
ID_ME_SM1_CHIMI_BLITZ,Win battles in Blitz
ID_ME_NA_CHIMI_BLITZ,Chimichanga Blitz
ID_ME_SD_CHIMI_BLITZ,Win in Blitz
ID_QU_NA_DOCTORSORDERS,Doctor's Orders
ID_QU_SD_DOCTORSORDERS,Spend Sinister Credits
ID_QU_LM_DOCTORSORDERS,"Earn Sinister Credits by participating in Campaign, Blitz, Raids, Arena, and VS Battle Match. Spend those Credits to open the following Orbs\n\nOrange Assembly Orb\nPurple Assembly Orb\nBlue Assembly Orb"
ID_QU_SM_DOCTORSORDERS,Earn points by opening Assembly Orbs
ID_QU_S1_DOCTORSORDERS,Open an Orange Assembly Orb
ID_QU_S2_DOCTORSORDERS,Open a Purple Assembly Orb
ID_QU_S3_DOCTORSORDERS,Open a Blue Assembly Orb
ID_ME_NA_FIREWORK_FRENZY,Firework Frenzy
ID_ME_SD_FIREWORK_FRENZY,Spend Chimichangas
ID_ME_LM_FIREWORK_FRENZY,"Earn Chimichangas by participating in Campaign, Blitz, Raids, and Arena. Spend Chimichangas to open the following Orbs\n\nOrange Firework Orb\nPurple Firework Orb\nBlue Firework Orb"
ID_ME_SM_FIREWORK_FRENZY,Earn points by opening Firework Orbs
ID_ME_S1_FIREWORK_FRENZY,Open an Orange Firework Orb
ID_ME_S2_FIREWORK_FRENZY,Open a Purple Firework Orb
ID_ME_S3_FIREWORK_FRENZY,Open a Blue Firework Orb
ID_ME_S1_HALLOWEEN,Win a BLITZ Battle with Mystique
ID_ME_S2_HALLOWEEN,Win a BLITZ Battle with Venom
ID_ME_S3_HALLOWEEN,Win a BLITZ Battle with Mordo
ID_ME_S4_HALLOWEEN,Win a BLITZ Battle with Crossbones
ID_ME_S5_HALLOWEEN,Win a BLITZ Battle with Iron Fist
ID_ME_S6_HALLOWEEN,Win a BLITZ Battle with Spider-Man
ID_ME_S7_HALLOWEEN,Win a BLITZ Battle with Scarlet Witch
ID_ME_LM_HALLOWEEN,Win in Blitz battles with specific characters as an ALLIANCE to earn various milestone rewards.\n\nSupported Characters:\nMystique\nVenom\nMordo\nCrossbones\nIron Fist\nSpider-Man\nScarlet Witch
ID_ME_SM_HALLOWEEN,Battle in BLITZ with specified characters
ID_ME_NA_HALLOWEEN,Blitz for Treatz
ID_ME_NA_HALLOWEEN_BLITZ,Monster Mash
ID_ME_SD_HALLOWEEN_BLITZ,Use Trick or Treat characters in Blitz
ID_ME_LM_HALLOWEEN_BLITZ,Win in Blitz battles with featured characters to earn various milestone rewards.
ID_ME_SM_HALLOWEEN_BLITZ,Earn points by fighting in Blitz battles with featured characters
ID_ME_S1_HALLOWEEN_BLITZ,Win a Blitz battle with: Trick or Treat character
ID_ME_NA_HALLOWEEN_ORB,Pumpkin Smash
ID_ME_SD_HALLOWEEN_ORB,Open Jack-O'-Lantern Orbs
ID_ME_LM_HALLOWEEN_ORB,Open the Jack-O'-Lantern Orb to score points and earn various milestone rewards.
ID_ME_SM_HALLOWEEN_ORB,Earn points by opening orbs
ID_ME_S1_HALLOWEEN_ORB,Open a Jack-O'-Lantern Orb
ID_ME_NA_HARVEST,Mutant Vagabonds
ID_ME_SD_HARVEST,Use Marauders in battles
ID_ME_SM_HARVEST,Earn points by using Marauders in combat
ID_ME_LM_HARVEST,Use Marauders in all forms of battle to earn various milestone rewards.
ID_ME_S1_HARVEST,Win a Raid battle with: Marauder
ID_ME_S2_HARVEST,Win an attack in Alliance War with: Marauder
ID_ME_S3_HARVEST,Win an Arena battle with: Marauder
ID_ME_S4_HARVEST,Win a Blitz battle with: Marauder
ID_ME_S5_HARVEST,Increase level of Mister Sinister by 1
ID_ME_S6_HARVEST,Increase level of Stryfe by 1
ID_ME_S7_HARVEST,Equip a piece of gear to Mister Sinister
ID_ME_S8_HARVEST,Equip a piece of gear to Stryfe
ID_ME_S9_HARVEST,Increase level of a Marauder by 1
ID_ME_S10_HARVEST,Equip a piece of gear to a Marauder
ID_ME_NA_HEAT_STORM,Heat Storm
ID_ME_S1_HEATWAVE_BLITZ,Win a Blitz battle
ID_ME_S2_HEATWAVE_BLITZ,"Win in Blitz with 5-star or higher Pyro, Phoenix, Carnage, or Iron Man"
ID_ME_S3_HEATWAVE_BLITZ,"Win in Blitz with red Global characters: Okoye, Colossus, Falcon, Juggernaut, and/or Ultron"
ID_ME_S4_HEATWAVE_BLITZ,"Win in Blitz with red Controller characters: Star-Lord, Scarlet Witch, and/or Ant-Man"
ID_ME_S5_HEATWAVE_BLITZ,"Win in Blitz with red City characters: Daredevil, Elektra, Spider-Man, Carnage, and/or Nobu"
ID_ME_S6_HEATWAVE_BLITZ,"Win in Blitz with red Mutant characters: Magneto, Pyro, and/or Deadpool"
ID_ME_S7_HEATWAVE_BLITZ,Open a Heat Wave Orb
ID_ME_LM_HEATWAVE_BLITZ,"Earn points by winning Blitz battles and opening Heat Wave Orbs. Win with specified red characters for even more points. Win with 5-star or higher Pyro, Phoenix, Carnage, or Iron Man for max points!"
ID_ME_SM_HEATWAVE_BLITZ,Win in Blitz and open Heat Wave Orbs
ID_ME_NA_HEATWAVE_BLITZ,Code Red Blitz
ID_ME_SD_HEATWAVE_BLITZ,Win in Blitz
ID_QU_NA_HUNTINGGROUNDS,Hunting Grounds
ID_QU_SD_HUNTINGGROUNDS,Play VS Battle Match battles
ID_QU_LM_HUNTINGGROUNDS,Play VS Battle Match battles to earn Sinister Credits
ID_ME_NA_HYDRA,Hydra Assemble
ID_ME_SD_HYDRA,Use Hydra in battles
ID_ME_SM_HYDRA,Earn points by using Hydra in combat
ID_ME_LM_HYDRA,Use Hydra in all forms of battle to earn various milestone rewards.
ID_ME_S1_HYDRA,Win or lose a Raid Battle with: Hydra
ID_ME_S3_HYDRA,Win or lose an ARENA battle with: Hydra
ID_ME_S4_HYDRA,Win a Blitz battle with: Hydra
ID_ME_NA_JOTUNHEIM,Battle for Jotunheim
ID_ME_SD_JOTUNHEIM,Use Asgardians in battles
ID_ME_SM_JOTUNHEIM,Earn points by using Asgardians in combat
ID_ME_LM_JOTUNHEIM,Use Asgardians in all forms of battle to earn various milestone rewards.
ID_ME_S1_JOTUNHEIM,Win or Lose a Raid Battle with: Asgardian
ID_ME_S3_JOTUNHEIM,Win or Lose an Arena battle with: Asgardian
ID_ME_S4_JOTUNHEIM,Win a Blitz battle with: Asgardian
ID_ME_LM_LOSMUERTOS,Win in Raid battles with featured characters to earn various milestone rewards.
ID_ME_SM_LOSMUERTOS,Earn points by winning Raid battles with featured characters
ID_ME_NA_LOSMUERTOS,Celebrated Spirits
ID_ME_SD_LOSMUERTOS,Use featured characters in Raids
ID_ME_NA_LOSMUERTOS_WODS,Celebrated Spirits
ID_ME_NA_LOSMUERTOS_SMSS,Celebrated Spirits
ID_ME_NA_LOSMUERTOS_GRNE,Celebrated Spirits
ID_ME_NA_LOSMUERTOS_ELMI,Celebrated Spirits
ID_ME_NA_LOSMUERTOS_DPNO,Celebrated Spirits
ID_ME_S1_LUCKY_GREEN_BLITZ,Win a BLITZ Battle with 3-Star or higher VISION
ID_ME_S2_LUCKY_GREEN_BLITZ,"Win with LOKI, IRON FIST, DRAX, MANTIS, HULK, GREEN GOBLIN, GROOT, GAMORA, or MORDO"
ID_ME_S3_LUCKY_GREEN_BLITZ,"Win a BLITZ Battle with DRAX, MANTIS, GROOT, and GAMORA"
ID_ME_S4_LUCKY_GREEN_BLITZ,"Win a BLITZ Battle with LOKI, IRON FIST, and MORDO"
ID_ME_LM_LUCKY_GREEN_BLITZ,"Earn points by fighting in Blitz battles to win various rewards.\nUse 3-Star VISION for more points.\nTeam up with Drax, Mantis, Hulk, Green Goblin, Groot and Gamora OR Loki, Iron Fist, and Mordo for maximum points!"
ID_ME_SM_LUCKY_GREEN_BLITZ,"Earn points by fighting with specified green characters Vision, Drax, Mantis, Hulk, Green Goblin, Groot, Gamora, Loki, Iron Fist, and Mordo."
ID_ME_LM_LUCKY_GREEN_BLITZ_1,"Earn points by fighting in Blitz battles and win various rewards.\nWin with Loki, Iron Fist, Drax, Mantis, Hulk, Green Goblin, Groot, Gamora or Mordo for points.\nEarn maximum points by winning with 3-Star or higher Vision!"
ID_ME_SM_LUCKY_GREEN_BLITZ_1,"Earn points by fighting with specified green characters Vision, Drax, Mantis, Hulk, Green Goblin, Groot, Gamora, Loki, Iron Fist, and Mordo."
ID_ME_NA_LUCKY_GREEN_BLITZ,Code Green Blitz
ID_ME_S1_LUNAR,Donate 10K Gold to your Alliance
ID_ME_S2_LUNAR,Donate 125 Power Cores to your Alliance
ID_ME_S3_LUNAR,Donate 500 Power Cores to your Alliance
ID_ME_SD_LUCKY_GREEN_BLITZ,Use specified green characters in Blitz
ID_ME_NA_M80_BLITZ,Bombastic Blitz
ID_ME_SD_M80_BLITZ,Use Marvel 80th characters in Blitz
ID_ME_LM_M80_BLITZ,Win in Blitz battles with featured characters to earn various milestone rewards
ID_ME_SM_M80_BLITZ,Earn points by fighting in Blitz battles with featured characters
ID_ME_S1_M80_BLITZ,Win a Blitz battle with: Marvel 80th character
ID_ME_NA_M80_ORB,Orbs Away
ID_ME_SD_M80_ORB,Open Marvel Anniversary Orbs
ID_ME_LM_M80_ORB,Open the Marvel Anniversary Orb to score points and earn various milestone rewards.
ID_ME_SM_M80_ORB,Earn points by opening orbs
ID_ME_S1_M80_ORB,Open a Marvel Anniversary Orb
ID_ME_S1_PREPFORWAR,Open a Basic Orb
ID_ME_S2_PREPFORWAR,Open a Premium Orb
ID_ME_S3_PREPFORWAR,Open a Training Orb
ID_ME_S4_PREPFORWAR,Open a Gold Orb
ID_ME_S5_PREPFORWAR,Open an Ability Orb
ID_ME_LM_PREPFORWAR,Earn various milestone rewards by opening any of the following orbs:\n\nBasic Orb\nPremium Orb\nTraining Orb\nGold Orb\nRed Star Orb\n\n*You must be level 42 or higher to unlock the Red Star feature.
ID_ME_SC_PREPFORWAR,Open the following orbs to earn points
ID_ME_NA_PREPFORWAR,Countdown to War
ID_ME_SD_PREPFORWAR,Earn points by opening orbs
ID_ME_NA_SECOND_STRIKE,Second Strike
ID_ME_SD_SECOND_STRIKE,Spend Anniversary Credits
ID_ME_LM_SECOND_STRIKE,"Earn Anniversary Credits by participating in Campaign, Blitz, Raids, and Arena. Spend those Credits to open the following Orbs\n\nOrange Festival Orb\nPurple Festival Orb\nBlue Festival Orb"
ID_ME_SM_SECOND_STRIKE,Earn points by opening Festival Orbs
ID_ME_S1_SECOND_STRIKE,Open an Orange Festival Orb
ID_ME_S2_SECOND_STRIKE,Open a Purple Festival Orb
ID_ME_S3_SECOND_STRIKE,Open a Blue Festival Orb
ID_ME_NA_SPIDERVERSE,Friendly Neighborhood
ID_ME_SD_SPIDERVERSE,Use Spider-Verse in battles
ID_ME_SM_SPIDERVERSE,Earn points by using Spider-Verse in combat
ID_ME_LM_SPIDERVERSE,Use Spider-Verse in all forms of battle to earn various milestone rewards.
ID_ME_S1_SPIDERVERSE,Win or Lose a Raid Battle with: Spider-Verse
ID_ME_S2_SPIDERVERSE,Win or Lose an attack in Alliance War with: Spider-Verse
ID_ME_S3_SPIDERVERSE,Win or Lose an Arena battle with: Spider-Verse
ID_ME_S4_SPIDERVERSE,Win a Blitz battle with: Spider-Verse
ID_ME_S1_TECH_BLITZ,Win a BLITZ Battle with a TECH character
ID_ME_LM_TECH_BLITZ,Win Blitz battles with TECH characters to earn various milestone rewards.
ID_ME_SM_TECH_BLITZ,Earn points by fighting in Blitz battles with TECH characters
ID_ME_NA_TECH_BLITZ,Blitz Tech Crunch
ID_ME_SD_TECH_BLITZ,Use TECH characters in Blitz
ID_ME_S1_TECH_CAMPAIGN,Spend 1 Unstoppable Energy
ID_ME_LM_TECH_CAMPAIGN,Earn points by spending Energy in the Unstoppable Event Campaign to win various rewards.
ID_ME_SM_TECH_CAMPAIGN,Spend Energy in the Unstoppable Campaign
ID_ME_NA_TECH_CAMPAIGN,Fall to the Juggernaut
ID_ME_SD_TECH_CAMPAIGN,Spend Event Campaign Energy
ID_ME_S1_TECH_RAID,Spend 1 Raid Energy
ID_ME_S2_TECH_RAID,Spend 1 Event Raid Energy
ID_ME_LM_TECH_RAID,Spend Raid Energy to earn points and win various rewards.
ID_ME_SM_TECH_RAID,Spend Raid Energy to earn points.
ID_ME_NA_TECH_RAID,Fall Raid Frenzy
ID_ME_SD_TECH_RAID,Spend Raid energy
ID_ME_S1_TECH_STARBLITZ,Win a BLITZ Battle with a 1-star character
ID_ME_S2_TECH_STARBLITZ,Win a BLITZ Battle with a 2-star character
ID_ME_S3_TECH_STARBLITZ,Win a BLITZ Battle with a 3-star character
ID_ME_S4_TECH_STARBLITZ,Win a BLITZ Battle with a 4-star character
ID_ME_S5_TECH_STARBLITZ,Win a BLITZ Battle with a 5-star or higher character
ID_ME_LM_TECH_STARBLITZ,Earn points by fighting in Blitz battles and win various rewards.\nUse characters with higher Star Rank to earn more points.
ID_ME_SM_TECH_STARBLITZ,Earn more points with higher Star Rank
ID_ME_NA_TECH_STARBLITZ,Blitz for the Starz
ID_ME_S1_UNITY_BLITZ,Open a Unity Orb
ID_ME_S2_UNITY_BLITZ,Win a BLITZ Battle with America Chavez
ID_ME_S3_UNITY_BLITZ,Win a BLITZ Battle with Captain Marvel
ID_ME_S4_UNITY_BLITZ,Win a BLITZ Battle with Jessica Jones
ID_ME_S5_UNITY_BLITZ,Win a BLITZ Battle with Storm
ID_ME_S6_UNITY_BLITZ,Win a BLITZ Battle with Ms. Marvel
ID_ME_S7_UNITY_BLITZ,Win a BLITZ Battle with Scarlet Witch
ID_ME_LM_UNITY_BLITZ,Win in Blitz battles with featured characters to earn various milestone rewards.
ID_ME_SM_UNITY_BLITZ,Fight in Blitz battles with featured characters
ID_ME_NA_UNITY_BLITZ,A-Force Blitz
ID_ME_SD_UNITY_BLITZ,Use featured characters in Blitz
ID_ME_NA_UNITY_2020_BLITZ,Creative Differences
ID_ME_SD_UNITY_2020_BLITZ,Use Unity characters in Blitz
ID_ME_LM_UNITY_2020_BLITZ,Win in Blitz battles with featured characters to earn various milestone rewards.
ID_ME_SM_UNITY_2020_BLITZ,Earn points by fighting in Blitz battles with featured characters
ID_ME_S1_UNITY_2020_BLITZ,Win a Blitz battle with: Unity character
ID_ME_NA_UNITY_2020_ORB,Explosive Combo
ID_ME_SD_UNITY_2020_ORB,Open Unity Orbs
ID_ME_LM_UNITY_2020_ORB,Open Unity Orbs to score points and earn various milestone rewards.
ID_ME_SM_UNITY_2020_ORB,Earn points by opening orbs
ID_ME_S1_UNITY_2020_ORB,Open a Unity Orb
ID_ME_NA_VALENTINE_BLITZ,Beloved Battles
ID_ME_SD_VALENTINE_BLITZ,Use Valentine characters in Blitz
ID_ME_LM_VALENTINE_BLITZ,Win in Blitz battles with featured characters to earn various milestone rewards.
ID_ME_SM_VALENTINE_BLITZ,Earn points by fighting in Blitz battles with featured characters
ID_ME_S1_VALENTINE_BLITZ,Win a Blitz battle with: Valentine character
ID_ME_NA_VALENTINE_ORB,Heart Breaker
ID_ME_SD_VALENTINE_ORB,Open Ruby Heart Orbs
ID_ME_LM_VALENTINE_ORB,Open the Ruby Heart Orb to score points and earn various milestone rewards.
ID_ME_SM_VALENTINE_ORB,Earn points by opening orbs
ID_ME_S1_VALENTINE_ORB,Open a Ruby Heart Orb
ID_ME_S1_VDAY,"Win a BLITZ Battle with Ant-Man, Wasp, Rocket Raccoon, Groot, or Deadpool"
ID_ME_S2_VDAY,Donate to your Alliance
ID_ME_S3_VDAY,Open a Red Star Orb
ID_ME_S4_VDAY,Win a BLITZ Battle with Deadpool
ID_ME_S5_VDAY,Win a BLITZ Battle with Groot
ID_ME_S6_VDAY,Win a BLITZ Battle with Rocket Raccoon
ID_ME_S7_VDAY,Win a BLITZ Battle with Wasp
ID_ME_S8_VDAY,Win a BLITZ Battle with Ant-Man
ID_ME_LM_VDAY,"Win in Blitz battles with Ant-Man, Wasp, Rocket Raccoon, Groot or Deadpool, donate to your alliance, and open Red Star Orbs to earn various milestone rewards."
ID_ME_SM_VDAY,"For Scoring details, tap SCORING"
ID_ME_NA_VDAY,Love is War Machine
ID_ME_SD_VDAY,Earn War Machine shards
ID_QU_NA_VALUABLE_LESSONS,Valuable Lessons
ID_QU_SD_VALUABLE_LESSONS,Use Mentorship characters in combat
ID_QU_LM_VALUABLE_LESSONS,Use Mentorship characters in all forms of combat to earn various milestone rewards.
ID_QU_SM_VALUABLE_LESSONS,Earn points by using Mentorship characters in combat
ID_QU_S1_VALUABLE_LESSONS,Win a Blitz battle with: Mentorship character
ID_QU_S2_VALUABLE_LESSONS,Win or lose a Raid Battle with: Mentorship character
ID_QU_S3_VALUABLE_LESSONS,Win or lose an Arena Battle with: Mentorship character
ID_ME_S1_WINTER_CAMPAIGN,Spend 1 Web-Head Warrior Energy
ID_ME_LM_WINTER_CAMPAIGN,Earn points by spending energy in the Web-Head Warrior Event Campaign to win various rewards.
ID_ME_SM_WINTER_CAMPAIGN,Spend energy in the Web-Head Warrior Campaign
ID_ME_NA_WINTER_CAMPAIGN,Caught In the Web
ID_ME_SD_WINTER_CAMPAIGN,Spend Event Campaign Energy
ID_ME_S1_WINTER_SPIDER_BLITZ,Win a BLITZ Battle
ID_ME_LM_WINTER_SPIDER_BLITZ,Win in Blitz battles to earn various milestone rewards.
ID_ME_SM_WINTER_SPIDER_BLITZ,Earn points by fighting in Blitz battles.
ID_ME_NA_WINTER_SPIDER_BLITZ,Winter Warriors
ID_ME_SD_WINTER_SPIDER_BLITZ,Win Battles in Blitz
ID_ME_S1_WINTER_UNCANNY_BLITZ,Win a BLITZ Battle with a MUTANT character
ID_ME_S2_WINTER_UNCANNY_BLITZ,Win a BLITZ Battle with JUGGERNAUT
ID_ME_LM_WINTER_UNCANNY_BLITZ,Earn points by fighting in Blitz battles and win various rewards.\nUse Juggernaut or characters with the Mutant trait to earn more points.
ID_ME_SM_WINTER_UNCANNY_BLITZ,Earn points by fighting with Mutants and Juggernaut
ID_ME_NA_WINTER_UNCANNY_BLITZ,Uncanny Blitz
ID_QU_NA_XFORCE,X Marks the Spot
ID_QU_SD_XFORCE,Use X-Force in combat
ID_QU_LM_XFORCE,Use X-Force characters in all forms of combat to earn various milestone rewards.
ID_QU_SM_XFORCE,Earn points by using X-Force in combat
ID_QU_S1_XFORCE,Win a Blitz battle with: X-Force
ID_QU_S2_XFORCE,Win or Lose a Raid battle with: X-Force
ID_QU_S3_XFORCE,Win or Lose an Arena battle with: X-Force
ID_QU_S4_XFORCE,Win or Lose an attack in Alliance War with: X-Force
ID_QU_NA_FULL_MATRIX,Full Matrix
ID_QU_SD_FULL_MATRIX,Use BIO characters in combat
ID_QU_LM_FULL_MATRIX,Use BIO characters in all forms of combat to earn various milestone rewards.
ID_QU_SM_FULL_MATRIX,Earn points by using BIO characters in combat
ID_QU_S1_FULL_MATRIX,Win a Blitz battle with: BIO character
ID_QU_S2_FULL_MATRIX,Win or lose a Raid Battle with: BIO character
ID_QU_S3_FULL_MATRIX,Win or lose an Arena Battle with: BIO character
