id,translation
ID_ME_NA_WARTIP3,Alliance War Tip #3
ID_ME_DE_WARTIP3,Alliance Coordination
ID_ME_BO_WARTIP3,"Commander,\nPrepare for Alliance War with this week's tip: Coordinate with your Alliance!\n\nCommunicate with Alliance members to maximize your effectiveness:\n- Balance Offensive & Defensive team Power\n- Defend high-value rooms\n- Attack wisely and look out for strategic traps!\n\nIt's not too late to improve your roster. Take advantage of the War Countdown Offers running every Saturday until War launches!"
ID_ME_NA_WARTIP4,Alliance War Tip #4
ID_ME_DE_WARTIP4,S.H.I.E.L.D. Minion Defense
ID_ME_BO_WARTIP4,"Commander,\n\nGet ready for Alliance War with this final tip: Utilize S.H.I.E.L.D. Minion defense.\n\nA team of default S.H.I.E.L.D. Minions (not from your roster) automatically guard Helicarrier rooms if you don't assign any characters. Use this defense to jump right into Alliance War without worrying about strategy!\n\nBolster your squad with the War Countdown Offers running every Saturday until War launches!"
ID_ME_NA_VS_BATTLE_PUSHNOTIF,VS Battle Requests
ID_ME_DE_VS_BATTLE_PUSHNOTIF,Enable Push Notifications
ID_ME_BO_VS_BATTLE_PUSHNOTIF,"Commander,\n\nStarting today, never miss a single battle with our new VS Battle Challenge notifications! Turn on <color=#fff568>push notifications</color> from your <color=#fff568>device Settings menu</color> to receive <color=#fff568>VS Battle Challenges</color> whenever an Alliance member or Contact sends you a request.\n\n<color=#fff568>For iOS Users:</color>\nOpen Settings > Notifications > Strike Force > On\n\n<color=#fff568>For Android Users:</color>\nOpen Settings > Apps & notifications > Notifications > Strike Force > On\n\nPrepare your rosters for real-time combat and engage in friendly battles with your Alliance members and friends!"
ID_ME_NA_DOOM_SHOWCASE,The Might of Doom
ID_ME_DE_DOOM_SHOWCASE,Doctor Doom's power in action!
ID_ME_BO_DOOM_SHOWCASE,"Commander,\n\nDoctor Doom demands your presence for the <color=#fff568>Might of Doom</color> event!\n\n<color=#fff568>Commanders level 40 and higher</color>, get hands-on experience with the Destroyer of Worlds as Doctor Doom lays waste to the top allies of Ultimus in 3 <color=#fff568>limited-time</color> missions:\n\n<color=#fff568>Mission 1</color>: Doom showcases his might against supposedly worthy gods, the Asgardians.\n<color=#fff568>Mission 2</color>: Doom proves that actions speak louder than words against the Inhumans.\n<color=#fff568>Mission 3</color>: A gauntlet and some gems are not enough to stop Victor von Doom!\nDon't miss this monumental event -- or you'll anger Doom!\n\nAnd be sure to check out the <color=#fff568>Doom Trailer</color> with Doctor Doom's strength on full cinematic display."
ID_ME_NA_NEEDAHAND,Need A Hand?
ID_ME_DE_NEEDAHAND,2x Hand shards from Campaign
ID_ME_BO_NEEDAHAND,"Commander,\n\nFor 24 hours, the number of <color=#fff568>Hand</color> character shards rewarded from <color=#fff568>Campaign</color> nodes has <color=#fff568>doubled</color> from 2 to 4. These characters will help you with the upcoming Relic Hunt Flash Event.\n\nPlease filter your roster using the trait ""Hand"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_NA_RELICHUNT_PREVIEW,Coming Soon: Relic Hunt
ID_ME_DE_RELICHUNT_PREVIEW,Amass tons of Catalysts in this ONE-DAY event
ID_ME_BO_RELICHUNT_PREVIEW,"Recruit a team of your best <color=#fff568>Hand</color> warriors to retrieve a ton of Catalysts in this one-day event.\n\nSpecial events to aid your Hand recruitment efforts:\n- <color=#fff568>Need a Hand</color>: Hand characters shards will be amplified from <color=#fff568>2</color> to <color=#fff568>4</color> in all campaign nodes.\n- <color=#fff568>Hand Offers</color>: Character shard offers will be available before and during the event.\n\n<color=#fff568>Event Requirements</color>:\n- Five (5) Hand characters\n- Hand Star Rank requirement increases by 1 with each level\n \n<color=#fff568>List of Hand characters</color>: \n- Elektra \n- Nobu \n- Hand Archer \n- Hand Assassin \n- Hand Blademaster \n- Hand Sentry \n- Hand Sorceress\n\nGood luck, Commander."
ID_ME_NA_RELICHUNTEND,Relic Hunt has ended
ID_ME_DE_RELICHUNTEND,The relics have been hidden away
ID_ME_BO_RELICHUNTEND,"Commander,\n\nThe Relic Hunt event has ended. Keep your Hand warriors prepared for the next mission! You will want their skills honed for the next time the Relic Hunt returns!"
ID_ME_NA_DOUBLEMERC,Merc Mayhem
ID_ME_DE_DOUBLEMERC,2x Mercenary shards from Campaign
ID_ME_BO_DOUBLEMERC,"Commander,\n\nFor 24 hours, the number of <color=#fff568>Mercenary</color> shards rewarded for completing <color=#fff568>Campaign</color> nodes will <color=#fff568>double</color> from 2 to 4. These characters will help you with the upcoming Payday Flash Event.\n\nPlease filter your roster using the trait ""Mercenary"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_NA_PAYDAYPREVIEW,Coming Soon: Payday
ID_ME_DE_PAYDAYPREVIEW,Amass tons of gold in this ONE-DAY event
ID_ME_BO_PAYDAYPREVIEW,"Recruit a team of your best <color=#fff568>Mercenaries</color> to score a payload of Gold in this one-day event.\n\nSpecial events to aid your Mercenary recruitment efforts:\n- <color=#fff568>Merc Mayhem</color>: Mercenary characters drop quantities will be amplified 2x in all campaign nodes.\n- <color=#fff568>Mercenary Offers</color>: Character shard offers will be available before and during the event.\n\n<color=#fff568>Event Requirements</color>:\n- Five (5) Mercenaries\n- Mercenary Star Rank requirement increases by 1 with each level\n\nGood luck, Commander."
ID_ME_NA_PAYDAYRETURN,Payday has Ended
ID_ME_DE_PAYDAYRETURN,The gold cache has been cleared out
ID_ME_BO_PAYDAYRETURN,"Commander,\n\nThe Payday event has ended. We have word that the next heist is already being planned. Be sure to keep your mercenaries geared up and trained for the next attempt! You will want them as prepared as possible when the next Payday event arrives!"
ID_ME_NA_NEIGHBORHOOD,Neighborhood Watch
ID_ME_DE_NEIGHBORHOOD,2x City Hero shards from Campaign
ID_ME_BO_NEIGHBORHOOD,"Commander,\n\nFor 24 hours, the number of <color=#fff568>City Hero</color> shards rewarded from Campaign nodes has <color=#fff568>doubled</color> from 2 to 4. These characters will help you with the upcoming Block Party Flash Event.\n\nPlease filter your roster using the traits ""City"" and ""Hero"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_NA_BLOCKPARTY_PREVIEW_ALT,Coming Soon: Block Party
ID_ME_DE_BLOCKPARTY_PREVIEW_ALT,Earn tons of ABILITY MATERIALS
ID_ME_BO_BLOCKPARTY_PREVIEW_ALT,"Gather your best <color=#fff568>City Heroes</color> to collect hordes of Ability Materials.\n\nSpecial events to aid your City Hero recruitment efforts:\n- <color=#fff568>Neighborhood Watch</color>: City Hero character shards rewarded from <color=#fff568>Campaign</color> nodes will be <color=#fff568>doubled</color> from 2 to 4.\n- <color=#fff568>City Hero Offers</color>: Character shard offers will be available before and during the event.\n- <color=#fff568>Hometown Heroes Orb</color>: A limited-time orb will be available before the start of the event. This orb only includes <color=#fff568>City Hero</color> character shards. Don't miss this opportunity to strengthen the heroes in your roster!\n\n<color=#fff568>Event Requirements</color>:\n- Five (5) City Heroes\n- City Hero Star Rank requirement increases by 1 with each level\n\n<color=#fff568>List of City Hero characters</color>:\n- Daredevil\n- Ghost Rider\n- Iron Fist\n- Jessica Jones\n- Luke Cage\n- Ms. Marvel\n- Night Nurse\n- Punisher\n- Spider-Man\n- Spider-Man (Miles)\n\nGood luck, Commander."
ID_ME_NA_BLOCKPARTY_END,The Block Party has Ended
ID_ME_DE_BLOCKPARTY_END,The city is safe once more
ID_ME_BO_BLOCKPARTY_END,"Commander,\n\nThe Block Party event has ended. Trouble is always around the corner, so keep your City Heroes geared and trained for the next crisis!"
ID_ME_NA_WAKANDANATION,Wakanda Nation!
ID_ME_DE_WAKANDANATION,2x shards for a limited-time!
ID_ME_BO_WAKANDANATION,"Commander,\n\nFor 24 hours, the number of <color=#fff568>Wakandan</color> shards rewarded for completing <color=#fff568>Campaign</color> missions will <color=#fff568>double</color> from 2 to 4. These characters will help you with the upcoming Chaos Theory Flash Event.\n\nPlease filter your roster using the trait ""Wakandan"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_NA_FL_WAKANDAN_TEASER,Upcoming Chaos Theory
ID_ME_DE_FL_WAKANDAN_TEASER,Use Wakandans to earn rewards!
ID_ME_BO_FL_WAKANDAN_TEASER,"Commander,\n\nHelp S.T.R.I.K.E. return to the Nexus reality with your Wakandan team! Assemble your <color=#fff568>Wakandans</color> to earn <color=#fff568>Silver and Gold Promotion Credits</color> in this upcoming 24-hour event.\n\n<color=#fff568>Event Requirements</color>\n- <color=#fff568>Tiers 1-4</color> : At least four (4) Wakandans (Star Rank requirement increases by 1 with each tier)\n- <color=#fff568>Tiers 5-7</color> : Five (5) Wakandans (Star Rank requirement increases by 1 with each tier)"
ID_ME_NA_FL_WAKANDAN_ANNOUNCE,LIVE: Chaos Theory
ID_ME_DE_FL_WAKANDAN_ANNOUNCE,Earn Promotional Credits in this 1 day event!
ID_ME_BO_FL_WAKANDAN_ANNOUNCE,"Commander,\n\nHelp S.T.R.I.K.E. return to the Nexus reality with your Wakandan team! Assemble your <color=#fff568>Wakandan team</color> to help S.T.R.I.K.E. find their way back home and earn <color=#fff568>Silver and Gold Promotion Credits</color> in this 24-hour event.\n\n<color=#fff568>Event Requirements</color>\n- <color=#fff568>Tiers 1-4</color> : At least four (4) Wakandans (Star Rank requirement increases by 1 with each tier)\n- <color=#fff568>Tiers 5-7</color> : Five (5) Wakandans (Star Rank requirement increases by 1 with each tier)\n\n<color=#fff568>Event Rewards</color>\n- <color=#fff568>Tiers 1-3</color> : Earn Silver Promotion Credits\n- <color=#fff568>Tiers 4-7</color> : Earn Silver & Gold Promotion Credits"
ID_ME_NA_BADSCIENCE_ANNOUNCE,LIVE: Bad Science
ID_ME_DE_BADSCIENCE_ANNOUNCE,2x A.I.M. shards from Campaign
ID_ME_BO_BADSCIENCE_ANNOUNCE,"Commander,\n\nFor 24 hours, the number of <color=#fff568>A.I.M.</color> character shards rewarded from <color=#fff568>Campaign</color> nodes have <color=#fff568>doubled</color> from 2 to 4.\n\nPlease filter your roster using the trait ""A.I.M."" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_NA_BLACKBOLT_LE_TEASER,Coming Soon: Black Bolt
ID_ME_DE_BLACKBOLT_LE_TEASER,Recruit the legendary Inhuman!
ID_ME_BO_BLACKBOLT_LE_TEASER,"Commander,\n\n<color=#fff568>Black Bolt</color> is journeying to another dimension to retrieve the stolen Inhuman city of Attilan from a corrupted Thanos. Assemble a team of Asgardians to join the mission for a chance to recruit Black Bolt, the Legendary Blaster for the Inhumans!\n\nTogether with his Inhuman allies, Black Bolt levels enemies with his sonic strengths:\n- Enemies eliminated by Black Bolt can't be revived (excluding Phoenix because Dark Phoenix is a Summon)\n- Passive ability triggers extra attacks on low Health enemies\n- Disrupts enemy summons\n- Cosmic, Blaster, Bio\n\n<color=#fff568>Special Events to aid your recruitment efforts:</color>\n- <color=#fff568>4 Asgard!</color>: Earn 2x character shards for your Asgardian team.\n- <color=#fff568>Character Offers</color>: Character shard offers will be available in the days leading up to the event.\n- <color=#fff568>Login Calendar</color>: Collect shards daily for 7 days leading up to the event.\n- <color=#fff568>Wrath of the Gods Orb</color>: A limited-time orb will be available during the event. Each orb has a chance of dropping Asgardian character shards, including Thor, Loki, Hela, Heimdall and Sif.\n\n<color=#fff568>Event Requirements:</color>\n- Five (5) Asgardian characters at 5-stars to unlock Black Bolt\n- Asgardian characters' Rank requirement increases by 1 with each tier\n\nDon't miss your chance to recruit the legendary Inhuman!"
ID_ME_NA_BLACKBOLT_LE_ANNOUNCE,LIVE: Unite the Kingdoms
ID_ME_DE_BLACKBOLT_LE_ANNOUNCE,Unlock the legendary Blaster
ID_ME_BO_BLACKBOLT_LE_ANNOUNCE,"Commander,\n\nJoin Black Bolt as he travels to another dimension to retrieve the stolen Inhuman city of Attilan from a corrupted Thanos.\n\n<color=#fff568>Event Requirements:</color>\n- Five (5) Asgardian characters at 5-stars to unlock Black Bolt\n- Asgardian characters' Rank requirement increases by 1 with each tier\n\nJoin the fight to recruit Black Bolt and unlock the Legendary Inhuman!"
ID_ME_NA_4ASGARD,4 Asgard!
ID_ME_DE_4ASGARD,2x shards for a limited-time!
ID_ME_BO_4ASGARD,"Commander,\n\nFor 24 hours, the number of <color=#fff568>Asgardian</color> shards rewarded for completing <color=#fff568>Campaign</color> missions will <color=#fff568>double</color> from 2 to 4. These characters will help you with the upcoming Unite the Kingdoms Legendary Event.\n\nPlease filter your roster using the trait ""Asgardian"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_NA_DOCTOROCTOPUS_LE_TEASER,Coming Soon: Doctor Octopus
ID_ME_DE_DOCTOROCTOPUS_LE_TEASER,Legendary Sinister Six Member
ID_ME_BO_DOCTOROCTOPUS_LE_TEASER,"Commander,\n\n<color=#fff568>You're needed for this secret S.T.R.I.K.E. mission:</color>\n\nNow that Doom has seized control of Nexus Earth, join Doctor Octopus as he leads the elite blackops team, X-Force, on a mission to cripple Doom's supply line.\n\nTogether with his Sinister Six allies, Doctor Octopus puts the squeeze on his enemies:\n- Legendary Sinister Six Support\n- Summons Sinister Six members not currently in battle\n\n<color=#fff568>Special Events to aid your recruitment efforts:</color>\n- <color=#fff568>Full Force</color>: Earn 2x character shards for your X-Force team.\n- <color=#fff568>Character Offers</color>: Character shard offers will be available in the days leading up to the event.\n- <color=#fff568>Login Calendar</color>: Collect shards daily for 7 days leading up to the event.\n- <color=#fff568>X-Force Orb</color>: A limited-time orb will be available during the event. This orb has a chance of dropping X-Force character shards, including Domino, Negasonic Teenage Warhead, X-23, Deadpool and Cable.\n\n<color=#fff568>Event Requirements:</color>\n- Five (5) X-Force characters at 5 Stars to unlock Doctor Octopus\n- X-Force characters' Rank requirement increases by 1 with each tier\n\nDon't miss your chance to recruit the Sinister Six member!"
ID_ME_NA_DOCTOROCTOPUS_LE_ANNOUNCE,LIVE: Surgical S.T.R.I.K.E.
ID_ME_DE_DOCTOROCTOPUS_LE_ANNOUNCE,Recruit Doctor Octopus
ID_ME_BO_DOCTOROCTOPUS_LE_ANNOUNCE,"Commander,\n\nNow that Doom has seized control of Nexus Earth, join Doctor Octopus as he leads the elite blackops team, X-Force, on a mission to cripple Doom's supply line.\n\n<color=#fff568>Event Requirements:</color>\n- Five (5) X-Force characters at 5 Stars to unlock Doctor Octopus\n- X-Force characters' Rank requirement increases by 1 with each tier\n\nJoin the fight to recruit Doctor Octopus, the Legendary Sinister Six member!"
ID_ME_NA_EBONYMAW_LE_TEASER,Coming Soon: Ebony Maw
ID_ME_DE_EBONYMAW_LE_TEASER,Recruit the legendary Support!
ID_ME_BO_EBONYMAW_LE_TEASER,"Commander,\n\nJoin Ebony Maw, Black Bolt, and his kin to another dimension to steal not just one, but three Infinity Stones. Assemble your team of 4 Inhumans and Black Bolt to join the mission for a chance to recruit Ebony Maw, the Legendary member for the Black Order!\n\nTogether with his Black Order allies, Ebony Maw:\n- Grants Thanos 3 Infinity Stones, 2 Regeneration, 2 Deathproof, and Immunity for 2 turns\n- Applies Immunity & Barrier to all allies on enemy Hero Controller Death\n- Steals enemy Health & redistributes to allies\n- Applies Ability Block to all Hero Controller enemies\n\n<color=#fff568>Special Events to aid your recruitment efforts:</color>\n- <color=#fff568>Terrigen Storm</color>: Earn 2x character shards for your Inhuman team.\n- <color=#fff568>Character Offers</color>: Character shard offers will be available in the days leading up to the event.\n- <color=#fff568>Login Calendar</color>: Collect shards daily for 7 days leading up to the event.\n- <color=#fff568>Inhuman Orb</color>: A limited-time orb will be available during the event. Each orb has a chance of dropping select Inhuman character shards, including Yo-Yo, Crystal, Karnak, Ms. Marvel and Quake.\n\n<color=#fff568>Event Requirements:</color>\n- Five (5) Inhuman characters including Black Bolt at 5-stars to unlock Ebony Maw\n- Inhuman characters' Rank requirement increases by 1 with each tier\n\nDon't miss your chance to recruit the legendary Black Order member!"
ID_ME_NA_EBONYMAW_LE_ANNOUNCE,LIVE: Black & Ebony
ID_ME_DE_EBONYMAW_LE_ANNOUNCE,Unlock Ebony Maw!
ID_ME_BO_EBONYMAW_LE_ANNOUNCE,"Commander,\n\nJoin Ebony Maw, Black Bolt, and his kin to another dimension to steal not just one, but <color=#fff568>three</color> Infinity Stones.\n\n<color=#fff568>Event Requirements:</color>\n- Five (5) Inhuman characters including Black Bolt at 5-stars to unlock Ebony Maw\n- Inhuman characters' Rank requirement increases by 1 with each tier\n\nJoin the fight to recruit Ebony Maw and unlock the Legendary Support!"
ID_ME_NA_TERRIGENSTORM,Terrigen Storm
ID_ME_DE_TERRIGENSTORM,2x Inhuman shards
ID_ME_BO_TERRIGENSTORM,"Commander,\n\nFor 24 hours, the number of <color=#fff568>Inhuman</color> shards rewarded for completing <color=#fff568>Campaign</color> nodes will <color=#fff568>double</color> from 2 to 4. These characters will help you with the upcoming Black & Ebony Legendary Event.\n\nPlease filter your roster using the trait ""Inhuman"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_NA_INVISIBLEWOMAN_LE_TEASER,Coming Soon: Now You See Me
ID_ME_DE_INVISIBLEWOMAN_LE_TEASER,Unlock Invisible Woman!
ID_ME_BO_INVISIBLEWOMAN_LE_TEASER,"Assemble a 5-star team of <color=#fff568>Sinister Six</color> members for a chance to recruit Invisible Woman and her powerful abilities:\n- Legendary Protector for the Fantastic Four - Versatile Powerhouse\n- Applies Barrier & Stealth to allies\n- Removes ally negative effects\n- Removes enemy Stealth\n\nSpecial events to aid your recruitment efforts:\n- <color=#fff568>Sinister Six shards</color>: Log in each day before the start of the event to receive a bundle of character shards -- it's on the house!\n- <color=#fff568>Character offers</color>: Character shard offers will be available in the days leading up to the event.\n- <color=#fff568>Sinister Six Orb</color>: A limited-time orb will be available during the event. Each orb has a chance of dropping Sinister Six character shards that you will need to unlock Invisible Woman, including Rhino, Mysterio, Shocker, Vulture, and Green Goblin. Don't miss this opportunity to strengthen your roster!\n\n<color=#fff568>Legendary Event Requirements:</color>\n- Five (5) Sinister Six characters at 5-stars to unlock Invisible Woman\n- Sinister Six Rank requirement increases by 1 with each tier\n\nJoin the fight to recruit Invisible Woman and unlock the legendary Fantastic Four member!"
ID_ME_NA_INVISIBLEWOMAN_LE_ANNOUNCE,LIVE: Now You See Me
ID_ME_DE_INVISIBLEWOMAN_LE_ANNOUNCE,Recruit Invisible Woman now!
ID_ME_BO_INVISIBLEWOMAN_LE_ANNOUNCE,Assemble your top 5 <color=#fff568>Sinister Six</color> members to recruit <color=#fff568>Invisible Woman</color> in this Legendary event.\n\n<color=#fff568>Legendary Event Requirements</color>:\n- Five (5) Sinister Six characters at 5-stars to unlock Invisible Woman\n- Sinister Six Rank requirement increases by 1 with each tier\n\nJoin the fight to recruit Invisible Woman and unlock the Fantastic Four Legendary Protector!
ID_ME_NA_DOUBLETROUBLE,Double Trouble
ID_ME_DE_DOUBLETROUBLE,2x Sinister Six shards
ID_ME_BO_DOUBLETROUBLE,"Commander,\n\nFor 24 hours, the number of <color=#fff568>Sinister Six</color> shards rewarded for completing <color=#fff568>Campaign</color> nodes will <color=#fff568>double</color> from 2 to 4. These characters will help you with the upcoming Now You See Me Legendary Event.\n\nPlease filter your roster using the trait ""Sinister Six"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_NA_IRONMAN_TEASER,Coming Soon: I am Iron Man
ID_ME_DE_IRONMAN_TEASER,Recruit Iron Man in this limited time event!
ID_ME_BO_IRONMAN_TEASER,"Assemble your top 5 S.H.I.E.L.D. agents to recruit <color=#fff568>Iron Man</color> in this Legendary event.\n\nSpecial events to aid your S.H.I.E.L.D recruitment efforts:\n- Daily S.H.I.E.L.D. shards: Log in each day before the start of the event to receive a bundle of character shards -- it's on the house!\n - Daily S.H.I.E.L.D. Character Offers: Every day leading up to the event an offer for a different S.H.I.E.L.D. character will become available.\n- Initiative Orb: A limited-time orb will be available before the start of the event. Each orb has an increased chance of dropping <color=#fff568>S.H.I.E.L.D.</color> character shards*, including Black Widow, Quake, Hawkeye, and Captain America. Don't miss this opportunity to strengthen the S.H.I.E.L.D. agents in your roster! *Nick Fury not included.\n\n<color=#fff568>Event Requirements</color>:\n- Five (5) S.H.I.E.L.D. agents\n- S.H.I.E.L.D. agents' Star Rank requirement increases by 1 with each level\n\n<color=#fff568>Event Duration</color>: 3 Days\n<color=#fff568>Event Start</color>: June 11, 2019, 5:00PM (PDT)\n<color=#fff568>Event End</color>: June 14, 2019, 5:00PM (PDT)\n\nGood luck, Commander."
ID_ME_NA_IRONMAN_END,The I am Iron Man event has ended
ID_ME_DE_IRONMAN_END,Thank you for participating
ID_ME_BO_IRONMAN_END,"Thank you for participating in the event. If you were unable to recruit Iron Man, don't worry -- Iron Man will return.\n\nContinue building your S.H.I.E.L.D. team in the meantime, and prepare for the next event!"
ID_ME_NA_KREEFORALL,Kree For All
ID_ME_DE_KREEFORALL,2x Kree minion shards from Campaign
ID_ME_BO_KREEFORALL_NF,"Commander,\n\nThe number of <color=#fff568>Kree</color> minion shards rewarded for completing Campaign nodes will <color=#fff568>double</color> from <color=#fff568>2 to 4</color>. These characters will help you with the Chasing Fury Legendary Event.\n\nPlease filter your roster using the traits ""Kree"" and ""minion"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_BO_KREEFORALL,"Commander,\n\nThe number of <color=#fff568>Kree</color> minion shards rewarded for completing Campaign nodes will <color=#fff568>double</color> from <color=#fff568>2 to 4</color>.\n\nPlease filter your roster using the traits ""Kree"" and ""minion"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_NA_MAGNETO_LE_TEASER,Coming Soon: Asteroid M
ID_ME_DE_MAGNETO_LE_TEASER,Recruit Magneto for a limited time!
ID_ME_BO_MAGNETO_LE_TEASER,"Assemble your top 5 X-Men and Brotherhood members to recruit <color=#fff568>Magneto</color> in this event!\n\nSpecial events to aid your recruitment efforts:\n- <color=#fff568>Daily X-Men and Brotherhood shards</color>: Log in each day before the start of the event to receive a bundle of character shards -- it's on the house!\n- <color=#fff568>Character offers</color>: Character shard offers will be available in the days leading up to the event.\n- <color=#fff568>Uncanny Orb</color>: A limited-time orb will be available during the event. Each orb has a chance of dropping select X-Men or Brotherhood character shards that you will need to unlock Magneto. Don't miss this opportunity to strengthen your roster!\n\n<color=#fff568>Event Requirements</color>:\n- Five (5) X-Men and/or Brotherhood\n- X-Men and Brotherhood Star Rank requirement increases by 1 with each tier\n\nGood luck, Commander."
ID_ME_NA_MAGNETO_TEASER,Coming Soon: Asteroid M
ID_ME_DE_MAGNETO_TEASER,Recruit Magneto for a limited time!
ID_ME_BO_MAGNETO_TEASER,"The rest of the Brotherhood of Mutants have arrived! Each member of the Brotherhood is a valuable addition to any squad, but together under the leadership of <color=#fff568>Magneto</color>, the Brotherhood can take on any team they face. To recruit Magneto, you must tackle the <color=#fff568>Asteroid M</color> Legendary Event with a squad of 5 <color=#fff568>X-Men</color> or <color=#fff568>Brotherhood</color> characters, which include Juggernaut, Pyro, Mystique, Sabretooth, Storm, and Wolverine.\n\nHere's how you can recruit members of the X-Men and Brotherhood:\n- <color=#fff568>Storm</color> is now available in the <color=#fff568>Mystic 2-3</color> Campaign Node and Premium Orbs.\n- <color=#fff568>Juggernaut</color> shards can be earned from the <color=#fff568>Crimson Crusher Orb</color>. You can earn Crimson Crusher Orb Fragments in the <color=#fff568>Unstoppable Event Campaign</color> and <color=#fff568>S.T.R.I.K.E. Raid: Beta</color>, starting on November 11th and November 14th, respectively. The orb is currently purchasable in the Store.\n- <color=#fff568>Pyro</color> will be a featured character in the Blitzes on November 23 and November 30.\n- <color=#fff568>Sabretooth</color> can be earned exclusively in the Premium Orb. In the coming months, the Brotherhood's story continues in both the Pyro and Sabretooth Event Campaigns.\n- <color=#fff568>Mystique</color> is available in the <color=#fff568>Villains 5-6</color> Campaign Node.\n- Continue clearing all your Daily Objectives to earn <color=#fff568>Wolverine</color> shards.\n\nThe usual special events return to aid your recruitment efforts:\n- <color=#fff568>Daily shards</color>: Log in each day a week before the Legendary Event starts to receive a bundle of character shards.\n- <color=#fff568>Character offers</color>: In the weeks leading up to the event, there will be various character and gear offers available for purchase.\n- <color=#fff568>Brotherhood and X-Men orb</color>: A limited-time orb will be available in the Store after the event starts to help you solidify your team.\n\n<color=#fff568>Event Duration</color>: 7 Days\n<color=#fff568>Event Start</color>: November 29, 4:00PM (PST)\n<color=#fff568>Event End</color>: December 6, 4:00PM (PST)\n\nIf you are not able to recruit Magneto on the first run of the <color=#fff568>Asteroid M event</color>, do not fret -- the Master of Magnetism will return. For more information, please refer to the latest dev blog on our official website:  <color=#fff568>www.marvelstrikeforce.com</color>.\n\nBest of luck, Commander."
ID_ME_NA_BROMEN,Gifted Gathering
ID_ME_DE_BROMEN,2x X-Men and Brotherhood shards
ID_ME_BO_BROMEN,"Commander,\n\nFor 24 hours, the number of <color=#fff568>X-Men and Brotherhood</color> character shards rewarded from <color=#fff568>Campaign</color> nodes has <color=#fff568>doubled</color> from 2 to 4. These characters will help you with the upcoming Asteroid M Legendary Event.\n\nPlease filter your roster using the trait ""X-Men"" or ""Brotherhood"" to find all affected characters, marked with green (!) indicators. Enter the character screen and tap the [FIND] button to see their Campaign node.\n\nGood luck, Commander!"
ID_ME_NA_NICKFURY_TEASER,Coming Soon: Chasing Fury
ID_ME_DE_NICKFURY_TEASER,Recruit Nick Fury in this limited time event!
ID_ME_BO_NICKFURY_TEASER,"Assemble your squad of 5 Kree minions to recruit <color=#fff568>Nick Fury</color> in this Legendary event.\n\nSpecial events to aid your Kree recruitment efforts:\n- <color=#fff568>Daily Kree minion shards</color>: Log in each day before the start of the event to receive a bundle of character shards -- it's on the house!\n- <color=#fff568>Character offers</color>: In the days leading up to the event, various Kree offers will become available.\n- <color=#fff568>Kree Orb</color>: A limited-time orb will be available during the event to help you recruit more Kree characters.\n\n<color=#fff568>Event Requirements</color>:\n- Five (5) Kree minions\n- Kree minions' Star Rank requirement increases by 1 with each tier\n\n<color=#fff568>Recommended Power</color>:\nTier 1: Lvl 25+, Gear Tier 5+, Lvl 2+ Abilties.\nTier 2: Lvl 35+, Gear Tier 6+, Lvl 3+ Abilties.\nTier 3: Lvl 40+, Gear Tier 7+, Lvl 3+ Abilities.\nTier 4: Lvl 55+, Gear Tier 8+, Lvl 4+ Abilities.\nTier 5: Lvl 60+, Gear Tier 9+, Lvl 5+ Abilities.\nTier 6: Lvl 64+, Gear Tier 11+, Lvl 6+ Abilities.\nTier 7: Lvl 65+, Gear Tier 11+, Lvl 6+ Abilities.\n\nGood luck, Commander."
ID_ME_NA_NICKFURY_START,The Chasing Fury event has begun!
ID_ME_DE_NICKFURY_START,Recruit Nick Fury now!
ID_ME_BO_NICKFURY_START,"The time has come to recruit <color=#fff568>Nick Fury</color>! Assemble your Kree squad for battle. If you're unable to recruit Nick Fury this time, don't worry, he will return.\n\n<color=#fff568>Event Requirements</color>:\n- Five (5) Kree Minions\n- Kree minions' Star Rank requirement increases by 1 with each tier\n\n<color=#fff568>List of Kree minions</color>:\n- Kree Cyborg\n- Kree Noble\n- Kree Oracle\n- Kree Reaper\n- Kree Royal Guard\n\nGood luck, Commander."
ID_ME_NA_NICKFURY_REMINDER,Starting Soon: Chasing Fury
